batsman,bowler,0,1,2,3,4,6,notout
AR Bawne,VR Aaron,0.38701627552659473,0.7010857028591522,0.8355931620646617,0.8355931620646617,1.0,1.0,1.0
AR Bawne,LH Ferguson,0.49215465128535046,0.980979369413634,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0
AR Bawne,MN Samuels,0.21043973976804786,0.449558392671953,0.733186708079313,0.733186708079313,1.0,1.0,1.0
AR Bawne,SN Thakur,0.5431493690803795,0.6752396204810778,0.7623233700901122,0.7623233700901122,0.9999999999999998,0.9999999999999998,1.0
AR Bawne,K Rabada,0.544196709020151,0.8337641702479169,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,SB Jakati,0.1127966329115208,0.8005182165829051,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,Ankit Soni,0.4694643961381893,0.8985013611481885,1.0,1.0,1.0,1.0,1.0
AR Bawne,STR Binny,0.9585729755500078,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,CR Brathwaite,0.25909641924388305,0.8418177851802504,0.9597826077913071,0.9597826077913071,1.0,1.0,1.0
AR Bawne,PJ Cummins,0.09180939328795831,0.5520132667901253,1.0,1.0,1.0,1.0,1.0
AR Bawne,SS Agarwal,0.0,0.9589901754222786,1.0,1.0,1.0,1.0,1.0
AR Bawne,TG Southee,0.21708365673954744,0.8578421611790061,0.9403128704871256,0.9403128704871256,1.0,1.0,1.0
AR Bawne,MJ McClenaghan,0.054780331284596646,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,Ankit Sharma,0.08795083443774934,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,RD Chahar,0.4184431147167038,0.7861846352488475,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0
AR Bawne,RA Jadeja,0.39360142176080104,0.96340069464,1.0,1.0,1.0,1.0,1.0
AR Bawne,DJ Hooda,0.41385455762945533,0.9773743191592592,1.0,1.0,1.0,1.0,1.0
AR Bawne,MM Patel,0.0,0.763704205675942,0.8797431395793439,0.8797431395793439,1.0,1.0,1.0
AR Bawne,MG Johnson,0.4775782855889194,0.899027817924523,0.899027817924523,0.899027817924523,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,UT Yadav,0.22390921817733933,0.5524249388733958,0.6684078176719973,0.6684078176719973,1.0,1.0,1.0
AR Bawne,S Aravind,0.2218976987621335,0.8877829437404918,1.0,1.0,1.0,1.0,1.0
AR Bawne,C de Grandhomme,0.5660183336868941,0.8827861264268184,1.0,1.0,1.0,1.0,1.0
AR Bawne,NM Coulter-Nile,0.008864147839530372,0.6804374106876733,0.6859049822596968,0.6859049822596968,1.0,1.0,1.0
AR Bawne,CH Morris,0.5375850739515653,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0
AR Bawne,PJ Sangwan,0.6655841822044988,0.8837458883906826,0.8837458883906826,0.8837458883906826,1.0,1.0,1.0
AR Bawne,Anureet Singh,0.2401141251309498,0.7977799016321613,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,A Mishra,0.2178329765052146,0.783646224604446,0.8977874331815452,0.8977874331815452,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,A Choudhary,0.4014950945673789,0.8828505463762344,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0
AR Bawne,DS Kulkarni,0.0,0.5829013556447771,0.6932342752678373,0.6932342752678373,1.0,1.0,1.0
AR Bawne,KV Sharma,0.6664580457524729,0.8588041922801949,0.8655309263239509,0.8655309263239509,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,R Vinay Kumar,0.10825582306588732,0.7653658728213324,0.7653658728213324,0.7653658728213324,1.0,1.0,1.0
AR Bawne,MS Gony,0.3023245972880724,0.4283581949054275,0.5885453121669014,0.5885453121669014,1.0,1.0,1.0
AR Bawne,BA Stokes,0.43731854745457943,0.8157839990878897,0.8157839990878897,0.8157839990878897,1.0,1.0,1.0
AR Bawne,Tejas Baroka,0.23178397771100206,0.9133000289256961,1.0,1.0,1.0,1.0,1.0
AR Bawne,SK Raina,0.4263189934348689,0.9655299247658213,1.0,1.0,1.0,1.0,1.0
AR Bawne,DL Chahar,0.0,0.7441090730210279,0.7897263844995328,0.7897263844995328,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,MJ Henry,0.617526573255573,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,AD Mathews,0.0,0.8828802475047739,0.9535161832526866,0.9535161832526866,1.0,1.0,1.0
AR Bawne,SL Malinga,0.0,0.8237514953282753,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,Mohammed Siraj,0.2094332563972974,0.8594921770231065,0.8989154924740778,0.8989154924740778,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,GJ Maxwell,0.4253162439296344,0.7944150525296279,0.7944150525296279,0.7944150525296279,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,T Natarajan,0.0,0.8836435861624806,1.0,1.0,1.0,1.0,1.0
AR Bawne,Rashid Khan,0.09743959614996948,0.793703218642225,1.0,1.0,1.0,1.0,1.0
AR Bawne,Shakib Al Hasan,0.2245330637360217,0.6385531642073097,0.6385531642073097,0.6385531642073097,1.0,1.0,1.0
AR Bawne,Iqbal Abdulla,0.4638595304734133,0.8580741708449158,1.0,1.0,1.0,1.0,1.0
AR Bawne,AS Rajpoot,0.44034752764286833,0.9901680094663404,1.0,1.0,1.0,1.0,1.0
AR Bawne,Washington Sundar,0.33003488588190455,0.9843676350091397,1.0,1.0,1.0,1.0,1.0
AR Bawne,S Badree,0.8598908724285113,0.9780251975222913,1.0,1.0,1.0,1.0,1.0
AR Bawne,R Tewatia,0.569283312931324,0.9535207822392499,1.0,1.0,1.0,1.0,1.0
AR Bawne,P Kumar,0.6195217844026655,0.6195217844026655,1.0,1.0,1.0,1.0,1.0
AR Bawne,B Stanlake,0.23796551061408497,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,HV Patel,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,A Nehra,0.4545122925937774,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,NB Singh,0.2277240456205844,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,CJ Jordan,0.5426002431310427,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,S Kaushik,0.23498698553833428,0.8234278681268546,0.8640591957967605,0.8640591957967605,1.0,1.0,1.0
AR Bawne,KA Pollard,0.0,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,TA Boult,0.6004319292772177,0.8231759378456226,0.9072724379609113,0.9072724379609113,1.0000000000000002,1.0000000000000002,1.0
AR Bawne,Avesh Khan,0.6127183018826473,1.0,1.0,1.0,1.0,1.0,1.0
AR Bawne,PP Chawla,0.3553728843178622,0.9108080253387715,0.9748588862014279,0.9748588862014279,1.0,1.0,1.0
AR Bawne,TS Mills,0.3980545543044597,0.9647176438643921,0.9647176438643921,0.9647176438643921,1.0000000000000002,1.0000000000000002,1.0
AR Bawne,YK Pathan,0.9595199343564257,0.9879764192246301,1.0,1.0,1.0,1.0,1.0
AR Bawne,KH Pandya,0.22010010873068697,0.9028279672794651,0.99356948803515,0.99356948803515,1.0,1.0,1.0
AR Bawne,BCJ Cutting,0.1083410115345661,0.8379299270107055,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0
AR Bawne,MC Henriques,0.19587509322439314,0.8211488701845967,0.8862260161223229,0.8862260161223229,1.0,1.0,1.0
AR Bawne,SP Narine,0.4916407687521139,0.9859146681984251,0.9926302881179198,0.9926302881179198,1.0,1.0,1.0
AR Bawne,B Kumar,0.2462795037132273,0.4725466352723334,0.7834667277505942,0.7834667277505942,0.9999999999999999,0.9999999999999999,1.0
CR Woakes,JJ Bumrah,0.09934273948505581,0.5980019985882257,0.936170544404484,0.936170544404484,0.97914638664895,1.0,0.9540213489416464
CR Woakes,A Zampa,0.43159525415712163,0.8660534518129795,0.8951928678351111,0.8951928678351111,0.9776798509295903,1.0000000000000002,0.8992089972723363
CR Woakes,MM Sharma,0.25494244125866267,0.7305297503711733,0.7305297503711733,0.7305297503711733,0.757673125106803,1.0,1
CR Woakes,AR Patel,0.0,0.827533340651529,0.827533340651529,0.827533340651529,0.9715099836558303,1.0000000000000002,0.5750571584648696
CR Woakes,TM Head,0.5508249227189815,0.8826760136205947,0.9228910123973768,0.9228910123973768,0.9228910123973768,0.9999999999999999,0.851851169875625
CR Woakes,P Negi,0.7886758481562461,0.916815933069912,0.916815933069912,0.916815933069912,0.9999999999999998,0.9999999999999998,0.9817865959971943
CR Woakes,AJ Tye,0.009081338287843113,0.7583683409030509,0.8997501401232159,0.8997501401232159,0.9815650031936135,0.9999999999999999,0.8486566779740472
CR Woakes,R Bhatia,0.0,0.9344800580185127,0.9344800580185127,0.9344800580185127,1.0,1.0,0.8386126175083923
CR Woakes,Mustafizur Rahman,0.0,0.8232315870300138,0.8583677848074635,0.8583677848074635,0.9297323654135783,1.0,1.0
CR Woakes,Basil Thampi,0.3848330367213976,0.8515366905215989,0.8589531622446807,0.8589531622446807,0.9617859034415123,1.0,0.9303449703648932
CR Woakes,AF Milne,0.0,0.8848902162605559,0.8915883084814561,0.8915883084814561,0.9348133313666137,1.0,0.63099756345637
CR Woakes,AB Dinda,0.5498733999824643,1.0,1.0,1.0,1.0,1.0,1
CR Woakes,Mohammed Shami,0.45281362224084337,0.8820036257110775,0.9823779657495263,0.9823779657495263,1.0,1.0,1
CR Woakes,Bipul Sharma,0.22913081874103852,0.8782556878777814,0.9259848344024292,0.9259848344024292,0.9259848344024292,1.0,0.9869304320847971
CR Woakes,DT Christian,0.040024211334438745,0.9070351679812224,0.9483258383017078,0.9483258383017078,0.9612991935799262,1.0,1
CR Woakes,JD Unadkat,0.882009260987551,0.9407876659284554,0.9583391997448116,0.9583391997448116,0.9999999999999999,0.9999999999999999,1
CR Woakes,KC Cariappa,0.3350528569749562,0.6858664790014422,0.7116375553326746,0.7116375553326746,0.9833549988782544,1.0000000000000002,1
CR Woakes,MP Stoinis,0.5608486980076866,0.5608486980076866,0.7021394060072235,0.7021394060072235,0.9619402011967031,1.0,0.8423310041349871
CR Woakes,Mohammad Nabi,0.5380078954952671,0.8873970045604277,0.8873970045604277,0.8873970045604277,0.8873970045604277,0.9999999999999999,1
CR Woakes,I Sharma,0.32723037189374843,0.777849355560129,0.8822772288899593,0.8822772288899593,0.9999999999999999,0.9999999999999999,1.0
CR Woakes,CJ Anderson,0.3515008385499326,0.9848083006824129,1.0,1.0,1.0,1.0,1
CR Woakes,Swapnil Singh,0.0,0.9735183693159098,0.9735183693159098,0.9735183693159098,0.9735183693159098,1.0,0.9140644658609581
CR Woakes,S Nadeem,0.2991578784720874,1.0,1.0,1.0,1.0,1.0,0.856772778290446
CR Woakes,JP Faulkner,0.463063351709905,0.7497911926615666,0.7497911926615666,0.7497911926615666,1.0000000000000002,1.0000000000000002,0.6566208480140598
CR Woakes,S Kaul,0.06001369722350939,0.7938459655284759,0.8346385308342519,0.8346385308342519,0.9999999999999998,0.9999999999999998,0.9496836411576616
CR Woakes,SR Watson,0.08254756099499204,0.8154528580597639,0.8212691444471939,0.8212691444471939,0.9609082685151968,1.0,1
CR Woakes,YS Chahal,0.5797622441036765,0.916347238800459,0.9544265789920056,0.9544265789920056,0.9831332561671076,0.9999999999999999,0.9929080523012492
CR Woakes,CR Woakes,0.04799207947030709,0.7181124521567264,0.7181124521567264,0.7181124521567264,1.0,1.0,0.7136786534362548
CR Woakes,Kuldeep Yadav,0.47898077502741615,0.8108799365828065,0.8660344685741698,0.8660344685741698,0.8660344685741698,0.9999999999999999,0.8913098393779396
CR Woakes,DR Smith,0.6962479588831868,0.9178707531914235,0.9194657098341478,0.9194657098341478,1.0000000000000002,1.0000000000000002,0.943065246132821
CR Woakes,J Yadav,0.48207167092488745,0.8839244988412903,1.0,1.0,1.0,1.0,1.0
CR Woakes,BB Sran,0.07949663635209334,0.7416293771305075,0.7416293771305075,0.7416293771305075,0.9999999999999999,0.9999999999999999,1.0
CR Woakes,Sandeep Sharma,0.559209405329239,0.9654497118285359,0.9828869489862182,0.9828869489862182,0.9828869489862182,1.0,0.9699931381028561
CR Woakes,RA Tripathi,0.0,0.8006803045820359,0.8006803045820359,0.8006803045820359,1.0,1.0,1.0
CR Woakes,IK Pathan,0.68228549285092,0.9385846963121105,0.9385846963121105,0.9385846963121105,0.9517054048920243,1.0,1
CR Woakes,HH Pandya,0.5210643226332475,0.9296984679507916,0.9358913223458707,0.9358913223458707,0.9999999999999999,0.9999999999999999,0.851086900658087
CR Woakes,Yuvraj Singh,0.0,0.9797765571377515,0.9797765571377515,0.9797765571377515,0.9797765571377515,1.0,1
CR Woakes,VR Aaron,0.8065032819140427,0.9181439206911719,0.9662450773780158,0.9662450773780158,1.0,1.0,1
CR Woakes,LH Ferguson,1.0,1.0,1.0,1.0,1.0,1.0,1
CR Woakes,MN Samuels,0.17285156613654423,0.7204960381158849,0.7204960381158849,0.7204960381158849,0.9576176374341896,1.0,1.0
CR Woakes,SN Thakur,0.1000857036644832,0.8612061778852202,0.8612061778852202,0.8612061778852202,1.0000000000000002,1.0000000000000002,0.8057731034160569
CR Woakes,K Rabada,0.1923054549780861,0.9676196134818056,0.9676196134818056,0.9676196134818056,0.9866553397201736,1.0,0.6266317350400683
CR Woakes,SB Jakati,0.35623539984956826,0.8353307936235348,0.8861295923560353,0.8861295923560353,1.0,1.0,1.0
CR Woakes,Ankit Soni,0.25631600635489316,0.9910724262572531,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9883010658588088
CR Woakes,STR Binny,0.1161213553140647,0.964716761152759,0.964716761152759,0.964716761152759,0.9999999999999999,0.9999999999999999,0.8210018348809447
CR Woakes,CR Brathwaite,0.0,0.7544416354386267,0.9356633482525832,0.9356633482525832,0.9999999999999999,0.9999999999999999,0.9826057086830537
CR Woakes,PJ Cummins,0.0,0.9552526093635694,0.9716045700693737,0.9716045700693737,0.9716045700693737,1.0,0.9798677261120348
CR Woakes,SS Agarwal,0.0651765466691532,0.9118288405859647,0.9118288405859647,0.9118288405859647,0.9413790809445113,1.0,1
CR Woakes,TG Southee,0.2527335099422481,0.5215914180437579,0.7393394225172932,0.7393394225172932,1.0,1.0,1
CR Woakes,MJ McClenaghan,0.5205077548449687,0.7964788981491642,0.8340929728520194,0.8340929728520194,0.9133385716053536,0.9999999999999999,0.8220047846277887
CR Woakes,Ankit Sharma,0.40853285059504724,1.0,1.0,1.0,1.0,1.0,1.0
CR Woakes,RD Chahar,0.6038887738104559,0.9296693441098891,0.9296693441098891,0.9296693441098891,0.9296693441098891,1.0,0.5188120923541513
CR Woakes,RA Jadeja,0.0,0.6872030034614394,0.8233090462925002,0.8233090462925002,0.9612074602395438,1.0000000000000002,0.9123470653919397
CR Woakes,DJ Hooda,0.9516889869165385,0.9516889869165385,0.9516889869165385,0.9516889869165385,0.9529799416871576,1.0,0.7059536316429681
CR Woakes,MM Patel,0.4970918608423363,0.8396794188121304,1.0,1.0,1.0,1.0,0.9219546277514219
CR Woakes,MG Johnson,0.5033518474765135,0.7674987708736726,0.9786004010922174,0.9786004010922174,0.9981336403537872,1.0000000000000002,0.7458219049784133
CR Woakes,UT Yadav,0.33564652790646765,0.8707237563449824,0.8707237563449824,0.8707237563449824,0.990854233062929,1.0,0.8694713647107088
CR Woakes,S Aravind,0.053637853015356,0.9932941099181406,0.9932941099181406,0.9932941099181406,0.9932941099181406,1.0,1
CR Woakes,C de Grandhomme,0.6818493143321613,0.9447330605209336,0.9447330605209336,0.9447330605209336,0.9999999999999999,0.9999999999999999,0.8336292899288726
CR Woakes,NM Coulter-Nile,0.0,0.0,0.3938979252103922,0.3938979252103922,0.9227220136534937,1.0,1
CR Woakes,CH Morris,0.007079899130252652,0.8820769789586577,0.9008996769228257,0.9008996769228257,0.96383744610081,1.0,1
CR Woakes,PJ Sangwan,0.49393961512672757,0.5631410203966476,0.7536537121382215,0.7536537121382215,0.8516851351521693,0.9999999999999999,0.8718100987319239
CR Woakes,Anureet Singh,0.0989806904062543,0.8326485887065176,0.9981761770785913,0.9981761770785913,1.0,1.0,1.0
CR Woakes,A Mishra,0.7555845433072412,0.9165623071883926,0.9248455455723918,0.9248455455723918,0.9886191854095187,1.0000000000000002,0.667941741247978
CR Woakes,A Choudhary,1.0,1.0,1.0,1.0,1.0,1.0,0.4421341202901865
CR Woakes,DS Kulkarni,0.48641428697588296,0.7060715430338746,0.7060715430338746,0.7060715430338746,0.9837512603092188,1.0000000000000002,0.9174539712315838
CR Woakes,KV Sharma,0.5153664572621101,0.9018342670298609,0.9018342670298609,0.9018342670298609,0.9394953887225362,1.0,1
CR Woakes,R Vinay Kumar,0.0,0.0,0.0,0.0,0.9063649784248499,1.0,0.9041029615210677
CR Woakes,MS Gony,0.0,0.2120159368252079,0.8840169399407366,0.8840169399407366,1.0,1.0,1.0
CR Woakes,BA Stokes,0.3324490518888581,0.839034634120439,0.9488470574305207,0.9488470574305207,0.9764497898704027,1.0,1
CR Woakes,Tejas Baroka,0.3599302163923548,0.9490673665001064,0.9940672613441272,0.9940672613441272,0.9940672613441272,0.9999999999999998,1.0
CR Woakes,SK Raina,0.0,0.08493139983668005,0.08493139983668005,0.08493139983668005,0.9888813503348738,1.0,1
CR Woakes,DL Chahar,0.3862768313143124,0.9078032128234432,0.9088091260091127,0.9088091260091127,1.0000000000000002,1.0000000000000002,0.8072283885062288
CR Woakes,MJ Henry,0.0,0.6038321769566735,0.6038321769566735,0.6038321769566735,1.0,1.0,0.9716517922329593
CR Woakes,AD Mathews,0.0,0.699263205307373,0.8896575503859687,0.8896575503859687,1.0,1.0,1.0
CR Woakes,SL Malinga,0.4865797799685152,0.8416946298543393,1.0,1.0,1.0,1.0,0.8447903755872995
CR Woakes,Mohammed Siraj,0.42251093418456387,0.6366370003998578,0.7900749009100363,0.7900749009100363,1.0,1.0,0.7660232654863864
CR Woakes,GJ Maxwell,0.38095771375919457,0.7651936842210425,0.871580228616186,0.871580228616186,0.9880086917801192,1.0,1
CR Woakes,T Natarajan,0.1198735509227792,0.8140576648212816,0.8639996596352026,0.8639996596352026,0.9923277297246762,0.9999999999999999,0.754109376474509
CR Woakes,Rashid Khan,0.24484473910339757,0.9340218322016811,0.9340218322016811,0.9340218322016811,0.982894027747627,1.0000000000000002,0.9192203180639062
CR Woakes,Shakib Al Hasan,0.8391571656560752,0.8391571656560752,0.8391571656560752,0.8391571656560752,1.0,1.0,1.0
CR Woakes,Iqbal Abdulla,0.2554585971261432,0.9623887322989295,0.9623887322989295,0.9623887322989295,0.9999999999999999,0.9999999999999999,0.7589059993073624
CR Woakes,AS Rajpoot,0.6660814949717192,0.8942774069259576,0.8942774069259576,0.8942774069259576,1.0,1.0,0.7794780101423842
CR Woakes,Washington Sundar,0.7855868040061994,0.7855868040061994,0.8051206625107777,0.8051206625107777,0.8272901113640004,0.9999999999999999,0.928791653946565
CR Woakes,Harbhajan Singh,0.5046543333147571,0.884628920242126,0.8994360634137559,0.8994360634137559,0.8994360634137559,1.0,0.9977660714426093
CR Woakes,Imran Tahir,0.26445851258150266,0.9265820057767803,0.9291657011829676,0.9291657011829676,0.9388190260863215,1.0,0.4291099587858487
CR Woakes,S Badree,0.5125966960779056,0.9652312676826871,0.9652312676826871,0.9652312676826871,0.9999999999999999,0.9999999999999999,0.5897061979733449
CR Woakes,R Tewatia,0.9205691802048042,0.9205691802048042,0.9205691802048042,0.9205691802048042,0.9762511200680234,1.0,0.5192417439734218
CR Woakes,P Kumar,0.808760313774495,0.808760313774495,0.9858660823354726,0.9858660823354726,0.9858660823354726,1.0,0.5667264228911295
CR Woakes,B Stanlake,0.4708164583673947,0.9334585125858665,0.9334585125858665,0.9334585125858665,0.9334585125858665,0.9999999999999999,1
CR Woakes,HV Patel,0.548238118275707,0.9784884179652475,0.9784884179652475,0.9784884179652475,0.9904111046024617,1.0,1
CR Woakes,A Nehra,0.0,0.4388657462162442,0.46671394305788666,0.46671394305788666,1.0,1.0,0.769636264750113
CR Woakes,NB Singh,0.8465990093783916,0.8931534303392885,0.8931534303392885,0.8931534303392885,1.0,1.0,0.9998852833552463
CR Woakes,CJ Jordan,1.0,1.0,1.0,1.0,1.0,1.0,0.7987743229287237
CR Woakes,S Kaushik,0.0,0.9457817811814239,1.0,1.0,1.0,1.0,1.0
CR Woakes,KA Pollard,0.14788393400348282,1.0,1.0,1.0,1.0,1.0,1.0
CR Woakes,TA Boult,0.6316293530478189,0.851112039644932,0.8763884451016005,0.8763884451016005,0.9915750269542246,1.0000000000000002,1
CR Woakes,Avesh Khan,0.361818818119628,0.9349771621614131,0.9349771621614131,0.9349771621614131,0.9349771621614131,1.0,0.84484798419306
CR Woakes,PP Chawla,0.0,0.0,0.0,0.0,0.6484030384287861,1.0,1
CR Woakes,TS Mills,0.7357748564426837,0.7357748564426837,0.7357748564426837,0.7357748564426837,0.9836668070507643,1.0,0.8109382062475918
CR Woakes,YK Pathan,0.9384285124542215,0.9384285124542215,0.9384285124542215,0.9384285124542215,1.0,1.0,0.6051834173640542
CR Woakes,KH Pandya,0.28079173270683055,0.8105276456547297,0.8105276456547297,0.8105276456547297,1.0,1.0,0.8843465539192921
CR Woakes,BCJ Cutting,0.058259447475277684,0.8554412008841553,0.8554412008841553,0.8554412008841553,0.9762286324021294,1.0,1
CR Woakes,MC Henriques,0.441415029875426,0.867381057136376,0.9105895896935109,0.9105895896935109,0.9105895896935109,1.0000000000000002,0.9975676613290521
CR Woakes,SP Narine,0.4931437602861804,0.8619498129425327,0.9942747497997444,0.9942747497997444,0.9999999999999999,0.9999999999999999,0.9913548288785908
CR Woakes,B Kumar,0.004324944571910153,0.8917116122543989,0.920640238059842,0.920640238059842,1.0,1.0,0.989948788558403
SL Malinga,JJ Bumrah,0.0,0.6273568104552315,0.6273568104552315,0.6273568104552315,0.6273568104552315,1.0,0.9613018667692059
SL Malinga,A Zampa,0.057466616899226164,0.8432731380291396,0.8432731380291396,0.8432731380291396,0.8432731380291396,1.0,1
SL Malinga,MM Sharma,0.0,1.0,1.0,1.0,1.0,1.0,0.8342519226496309
SL Malinga,AR Patel,0.03429196389453673,0.42284122651078027,0.42284122651078027,0.42284122651078027,0.42284122651078027,1.0,1
SL Malinga,TM Head,0.41410581451659983,0.8239476523567485,0.8239476523567485,0.8239476523567485,0.8239476523567485,1.0,0.6400729893571426
SL Malinga,P Negi,0.6021664849962379,1.0,1.0,1.0,1.0,1.0,0.7620626094518678
SL Malinga,AJ Tye,1.0,1.0,1.0,1.0,1.0,1.0,1
SL Malinga,R Bhatia,0.0,0.8216357393717296,0.8216357393717296,0.8216357393717296,0.8216357393717296,1.0,0.8361908796887962
SL Malinga,Mustafizur Rahman,0.0,1.0,1.0,1.0,1.0,1.0,1.0
SL Malinga,Basil Thampi,0.12322203404082663,0.5810165355933556,0.5810165355933556,0.5810165355933556,0.5810165355933556,1.0,0.8775531397852153
SL Malinga,AF Milne,0.840967348227884,1.0,1.0,1.0,1.0,1.0,1
SL Malinga,AB Dinda,0.49690248315364655,0.49690248315364655,0.49690248315364655,0.49690248315364655,0.49690248315364655,1.0,0.9333466953608369
SL Malinga,Mohammed Shami,0.09107746950691249,0.8621221111168159,0.8621221111168159,0.8621221111168159,0.8621221111168159,1.0,0.8568613198575127
SL Malinga,Bipul Sharma,0.0,0.7495479408866877,0.7495479408866877,0.7495479408866877,0.7495479408866877,1.0,0.9717988480180272
SL Malinga,DT Christian,0.0,1.0,1.0,1.0,1.0,1.0,1
SL Malinga,JD Unadkat,0.49436823892679155,0.646757574787796,0.646757574787796,0.646757574787796,0.646757574787796,1.0,1
SL Malinga,KC Cariappa,0.0,1.0,1.0,1.0,1.0,1.0,0.7679336592040944
SL Malinga,MP Stoinis,0.0,0.367975175819872,0.367975175819872,0.367975175819872,0.367975175819872,1.0,0.7659399722640083
SL Malinga,Mohammad Nabi,0.7350930815365923,0.8708161242543107,0.8708161242543107,0.8708161242543107,0.8708161242543107,1.0,0.8934695020443668
SL Malinga,I Sharma,0.0,0.0,0.0,0.0,0.0,1.0,1.0
SL Malinga,CJ Anderson,0.39673158177740736,0.9068914158697272,0.9068914158697272,0.9068914158697272,0.9068914158697272,1.0,0.8582319447935643
SL Malinga,Swapnil Singh,0.0,0.794346658653451,0.794346658653451,0.794346658653451,0.794346658653451,1.0,1
SL Malinga,S Nadeem,0.4932877727933719,0.840440505226068,0.840440505226068,0.840440505226068,0.840440505226068,1.0,0.9732054195098957
SL Malinga,JP Faulkner,0.5701583407515795,0.8791891692603322,0.8791891692603322,0.8791891692603322,0.8791891692603322,0.9999999999999999,1
SL Malinga,S Kaul,0.2771642176626074,0.5483085062364177,0.5483085062364177,0.5483085062364177,0.5483085062364177,0.9999999999999999,1
SL Malinga,SR Watson,0.22876988075659152,1.0,1.0,1.0,1.0,1.0,0.7768632619371039
SL Malinga,YS Chahal,0.0,1.0,1.0,1.0,1.0,1.0,0.9722313261565214
SL Malinga,CR Woakes,1.0,1.0,1.0,1.0,1.0,1.0,1
SL Malinga,Kuldeep Yadav,0.6316902856699556,0.9069917521145869,0.9069917521145869,0.9069917521145869,0.9069917521145869,1.0,1
SL Malinga,DR Smith,0.0,1.0,1.0,1.0,1.0,1.0,0.8925263616803023
SL Malinga,J Yadav,0.7244061284874038,1.0,1.0,1.0,1.0,1.0,1.0
SL Malinga,BB Sran,0.11463771454059685,0.23610772279096942,0.23610772279096942,0.23610772279096942,0.23610772279096942,1.0,1.0
SL Malinga,Sandeep Sharma,0.4202028151716658,0.7522576784137154,0.7522576784137154,0.7522576784137154,0.7522576784137154,1.0,1
SL Malinga,RA Tripathi,0.0,1.0,1.0,1.0,1.0,1.0,1.0
SL Malinga,IK Pathan,0.9848431977177381,0.9877858211030738,0.9877858211030738,0.9877858211030738,0.9877858211030738,1.0,0.01520032928525794
SL Malinga,HH Pandya,0.9178002011007673,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.9999999999999999,1
SL Malinga,Yuvraj Singh,1.0,1.0,1.0,1.0,1.0,1.0,0.5591465140715794
SL Malinga,VR Aaron,0.849280711050575,0.8937447739310169,0.8937447739310169,0.8937447739310169,0.8937447739310169,1.0,0.6244388279810591
SL Malinga,LH Ferguson,1.0,1.0,1.0,1.0,1.0,1.0,0.3515245343090687
SL Malinga,MN Samuels,0.1814242229832041,0.7310154665177915,0.7310154665177915,0.7310154665177915,0.7310154665177915,1.0,1.0
SL Malinga,SN Thakur,0.0,0.5367499980321665,0.5367499980321665,0.5367499980321665,0.5367499980321665,1.0,1
SL Malinga,K Rabada,0.6834984638326649,1.0,1.0,1.0,1.0,1.0,1
SL Malinga,SB Jakati,0.0,0.7551861719755839,0.7551861719755839,0.7551861719755839,0.7551861719755839,1.0,1.0
SL Malinga,Ankit Soni,0.0,0.4389465762523121,0.4389465762523121,0.4389465762523121,0.4389465762523121,1.0,0.98906891868454
SL Malinga,STR Binny,0.35842657247463,1.0,1.0,1.0,1.0,1.0,0.626311795907573
SL Malinga,CR Brathwaite,0.40506767583421155,0.9233633094694551,0.9233633094694551,0.9233633094694551,0.9233633094694551,0.9999999999999999,1
SL Malinga,PJ Cummins,0.8315319459753074,0.977994278860463,0.977994278860463,0.977994278860463,0.977994278860463,1.0,1
SL Malinga,SS Agarwal,0.30998884318649,1.0,1.0,1.0,1.0,1.0,0.9698798951782792
SL Malinga,TG Southee,0.4273582453650339,1.0,1.0,1.0,1.0,1.0,0.9718811647049309
