batsman,bowler,0,1,2,3,4,6,notout
DA Miller,TA Boult,0.10100460645443395,0.875990173405113,0.0,0.0,0.023005220140452986,0.0,0.9770165899517513,
DA Miller,Avesh Khan,0.5416255694310964,0.44320241063360605,0.0,0.0,0.015172019935297702,0.0,0.9182460710383975,
DA Miller,PP Chawla,0.0,0.9418571946141678,0.0,0.0,0.021942668690765683,0.0362001366950664,1,
DA Miller,TS Mills,0.3258980850312575,0.6345491954438459,0.0,0.0,0.008093482330792262,0.03145923719410422,0.9990213379671966,
DA Miller,YK Pathan,0.682626596197438,0.2618837105308609,0.027788131124153834,0.0,0.017068709240646324,0.010632852906900893,1,
DA Miller,BCJ Cutting,0.8974092792564435,0.0,0.0,0.0,0.10259072074355644,0.0,0.905772391429637,
DA Miller,MC Henriques,0.0,0.8145146162136473,0.0,0.0,0.18548538378635268,0.0,0.9431504204690346,
DA Miller,B Kumar,0.5810646288165864,0.27583621190835944,0.09025138161551653,0.0,0.024477843222828834,0.028369934436708776,1,
TS Mills,JJ Bumrah,0.0,1.0,0.0,0.0,0.0,0.0,0.9326746256483568,
TS Mills,A Zampa,0.343472485369699,0.5032523510484264,0.0,0.0,0.0,0.15327516358187462,1,
TS Mills,MM Sharma,0.136917212521593,0.863082787478407,0.0,0.0,0.0,0.0,0.9443663851379178,
TS Mills,AR Patel,0.0,0.8286416971638965,0.0,0.0,0.0,0.1713583028361036,1,
TS Mills,TM Head,0.0,0.27035684793051984,0.0,0.0,0.0,0.7296431520694802,1,
TS Mills,P Negi,0.0,0.0,0.0,0.0,0.0,1.0,0.7170765850030928,
TS Mills,AJ Tye,0.20207041743976648,0.7914495712436954,0.0,0.0,0.0,0.0064800113165381775,0.9218357355828091,
TS Mills,R Bhatia,0.582622125433388,0.0,0.0,0.0,0.0,0.417377874566612,0.9453445989557687,
TS Mills,Mustafizur Rahman,0.6344458904115335,0.07660780567156261,0.0,0.0,0.0,0.28894630391690374,1.0,
TS Mills,Basil Thampi,0.5823925200615988,0.33247696005507577,0.0,0.0,0.0,0.08513051988332536,1,
TS Mills,AF Milne,0.7946319250704498,0.2053680749295502,0.0,0.0,0.0,0.0,0.7636791289624157,
TS Mills,AB Dinda,0.26368475922506635,0.7363152407749337,0.0,0.0,0.0,0.0,0.9763007443755567,
TS Mills,Mohammed Shami,0.841016416123447,0.049473811179828193,0.0,0.0,0.0,0.10950977269672489,0.7210044760644546,
TS Mills,Bipul Sharma,0.9819291005209256,0.0,0.0,0.0,0.0,0.018070899479074417,1,
TS Mills,DT Christian,0.759751462091662,0.15653525641821972,0.0,0.0,0.0,0.08371328149011817,0.8690999164436208,
TS Mills,JD Unadkat,0.5476589827859986,0.2409914647471553,0.0,0.0,0.0,0.21134955246684614,1,
TS Mills,KC Cariappa,0.4963955507223475,0.5036044492776525,0.0,0.0,0.0,0.0,0.9709130420584784,
TS Mills,MP Stoinis,1.0,0.0,0.0,0.0,0.0,0.0,0.8982076671422071,
TS Mills,Mohammad Nabi,0.2942722260763856,0.7057277739236144,0.0,0.0,0.0,0.0,1,
TS Mills,I Sharma,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
TS Mills,CJ Anderson,0.0,0.6954988000950818,0.0,0.0,0.0,0.3045011999049183,0.9511156339755523,
TS Mills,Swapnil Singh,0.785372871660062,0.0,0.0,0.0,0.0,0.214627128339938,1,
TS Mills,S Nadeem,0.5206159988846069,0.4793840011153932,0.0,0.0,0.0,0.0,0.9167922431944007,
TS Mills,JP Faulkner,0.0,0.49100446515987717,0.0,0.0,0.0,0.5089955348401228,0.9718644786993814,
TS Mills,S Kaul,0.6566943209023535,0.0,0.0,0.0,0.0,0.3433056790976466,0.8617779546170612,
TS Mills,SR Watson,0.0,1.0,0.0,0.0,0.0,0.0,0.9081139758431876,
TS Mills,YS Chahal,0.09004036384093037,0.5425714472818837,0.0,0.0,0.0,0.36738818887718605,0.8615235628713426,
TS Mills,CR Woakes,0.03474991605137146,0.9601118778744924,0.0,0.0,0.0,0.0051382060741362295,0.9960096865468397,
TS Mills,Kuldeep Yadav,0.5545287053711222,0.42956770481926204,0.0,0.0,0.0,0.015903589809615863,0.9645123623993346,
TS Mills,DR Smith,0.08738107040337934,0.233452368727803,0.0,0.0,0.0,0.6791665608688177,0.8588863802354885,
TS Mills,J Yadav,0.5662298803372311,0.3540832973115443,0.0,0.0,0.0,0.07968682235122461,1.0,
TS Mills,BB Sran,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
TS Mills,Sandeep Sharma,0.6961386655588133,0.30386133444118674,0.0,0.0,0.0,0.0,1,
TS Mills,RA Tripathi,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
TS Mills,IK Pathan,0.0,0.0,0.0,0.0,0.0,1.0,0.8627844008370453,
TS Mills,HH Pandya,0.3593372981448999,0.4988403511744389,0.0,0.0,0.0,0.14182235068066124,0.8717191625564944,
TS Mills,Yuvraj Singh,0.0,0.09432873713041628,0.0,0.0,0.0,0.9056712628695837,0.4989777073270045,
TS Mills,VR Aaron,0.0,1.0,0.0,0.0,0.0,0.0,0.7801014507980063,
TS Mills,LH Ferguson,0.07009532103076553,0.9299046789692345,0.0,0.0,0.0,0.0,0.7812464272650471,
TS Mills,MN Samuels,0.43193429640271186,0.3938713873491165,0.0,0.0,0.0,0.17419431624817167,1.0,
TS Mills,SN Thakur,1.0,0.0,0.0,0.0,0.0,0.0,0.9255873278659439,
TS Mills,K Rabada,0.7208545491653159,0.0,0.0,0.0,0.0,0.2791454508346842,0.8012249024707563,
TS Mills,SB Jakati,0.39339109256115395,0.606608907438846,0.0,0.0,0.0,0.0,1.0,
TS Mills,Ankit Soni,0.962046443177135,0.0,0.0,0.0,0.0,0.037953556822865046,0.9517489892657981,
TS Mills,STR Binny,0.0,0.0,0.0,0.0,0.0,0.0,0.854968946596063,
TS Mills,CR Brathwaite,0.0,0.0,0.0,0.0,0.0,1.0,0.9487959758766542,
TS Mills,PJ Cummins,0.45249794413556976,0.5475020558644303,0.0,0.0,0.0,0.0,1,
TS Mills,SS Agarwal,0.4770875799786792,0.2726742490464806,0.0,0.0,0.0,0.2502381709748403,0.952613381180913,
TS Mills,TG Southee,0.0,0.6891331008654145,0.0,0.0,0.0,0.31086689913458554,0.9517655250529398,
TS Mills,MJ McClenaghan,0.373003430230882,0.626996569769118,0.0,0.0,0.0,0.0,0.8913414988958389,
TS Mills,Ankit Sharma,0.03555964125994043,0.7220608206257796,0.0,0.0,0.0,0.24237953811428,1.0,
TS Mills,RD Chahar,0.20791832211439637,0.5524500971861642,0.0,0.0,0.0,0.2396315806994395,0.9695329942794916,
TS Mills,RA Jadeja,0.0,0.19963554649072654,0.0,0.0,0.0,0.8003644535092734,1,
TS Mills,DJ Hooda,0.1904489374275293,0.5789235722138258,0.0,0.0,0.0,0.2306274903586448,0.972414438220868,
TS Mills,MM Patel,0.3768637305015216,0.5412902564626249,0.0,0.0,0.0,0.08184601303585358,0.9478941055092127,
TS Mills,MG Johnson,0.45800954425096757,0.4522953286428068,0.0,0.0,0.0,0.08969512710622567,0.7252394676406759,
TS Mills,UT Yadav,0.8379896423897191,0.0,0.0,0.0,0.0,0.16201035761028088,0.7871121970283905,
TS Mills,S Aravind,0.7785330038016348,0.0,0.0,0.0,0.0,0.2214669961983651,0.8742056794618085,
TS Mills,C de Grandhomme,0.7397226788611319,0.25245186720268203,0.0,0.0,0.0,0.007825453936186139,0.7847632676623717,
TS Mills,NM Coulter-Nile,0.5405540395642366,0.44864893114189763,0.0,0.0,0.0,0.010797029293865567,0.7122694091398513,
TS Mills,CH Morris,0.9975931759988121,0.002406824001187771,0.0,0.0,0.0,0.0,0.6853339568244271,
TS Mills,PJ Sangwan,0.8132602765722572,0.16910987610272357,0.0,0.0,0.0,0.017629847325019175,0.8466397976098776,
TS Mills,Anureet Singh,0.6995971023303226,0.3004028976696775,0.0,0.0,0.0,0.0,1.0,
TS Mills,A Mishra,0.7011336182023322,0.17458901428039655,0.0,0.0,0.0,0.12427736751727114,0.9003898118572463,
TS Mills,A Choudhary,0.4090398446358649,0.370030226775647,0.0,0.0,0.0,0.22092992858848798,0.7959946414671908,
TS Mills,DS Kulkarni,0.4394323637476551,0.36646445067749833,0.0,0.0,0.0,0.1941031855748466,0.8844131933249675,
TS Mills,KV Sharma,0.0,0.0,0.0,0.0,0.0,1.0,1,
TS Mills,R Vinay Kumar,0.4785026704135058,0.48900577950007934,0.0,0.0,0.0,0.03249155008641482,0.8035873695420935,
TS Mills,MS Gony,0.6421235028763539,0.0,0.0,0.0,0.0,0.35787649712364605,1.0,
TS Mills,BA Stokes,0.4793728196784231,0.30787585396973643,0.0,0.0,0.0,0.21275132635184038,0.9014663782989503,
TS Mills,Tejas Baroka,0.8147620313406592,0.1703732904136672,0.0,0.0,0.0,0.014864678245673661,1.0,
TS Mills,SK Raina,0.0,1.0,0.0,0.0,0.0,0.0,0.8115802169772697,
TS Mills,DL Chahar,0.6434335204612023,0.0,0.0,0.0,0.0,0.35656647953879783,0.8413017630547504,
TS Mills,MJ Henry,1.0,0.0,0.0,0.0,0.0,0.0,0.6322954041781754,
TS Mills,AD Mathews,0.31281817815202045,0.6871818218479795,0.0,0.0,0.0,0.0,1.0,
TS Mills,SL Malinga,0.0,0.929067435388484,0.0,0.0,0.0,0.07093256461151586,1,
TS Mills,Mohammed Siraj,0.4721975509517404,0.4450604116469244,0.0,0.0,0.0,0.08274203740133525,0.8093281170410094,
TS Mills,GJ Maxwell,0.0,0.8420479011198124,0.0,0.0,0.0,0.15795209888018755,0.890557444706312,
TS Mills,T Natarajan,0.804491645842123,0.09072028913350505,0.0,0.0,0.0,0.10478806502437209,1,
TS Mills,Rashid Khan,0.5990803753366714,0.32105174077561216,0.0,0.0,0.0,0.07986788388771641,0.9408155253673549,
TS Mills,Shakib Al Hasan,0.4432952969953684,0.5567047030046315,0.0,0.0,0.0,0.0,1.0,
TS Mills,Iqbal Abdulla,0.0,0.512678186969369,0.0,0.0,0.0,0.48732181303063105,1,
TS Mills,AS Rajpoot,0.0,1.0,0.0,0.0,0.0,0.0,0.8340346345300476,
TS Mills,Washington Sundar,0.3168947211926337,0.5898062167804046,0.0,0.0,0.0,0.09329906202696166,1,
TS Mills,Harbhajan Singh,0.24204134008809322,0.7579586599119068,0.0,0.0,0.0,0.0,0.9401861896640014,
TS Mills,Imran Tahir,0.7367867359192436,0.2632132640807564,0.0,0.0,0.0,0.0,0.71660305871339,
TS Mills,S Badree,1.0,0.0,0.0,0.0,0.0,0.0,1,
TS Mills,R Tewatia,0.0,1.0,0.0,0.0,0.0,0.0,1,
TS Mills,P Kumar,0.9989265573122132,0.0,0.0,0.0,0.0,0.0010734426877868912,1,
TS Mills,B Stanlake,0.0,0.0,0.0,0.0,0.0,0.0,1,
TS Mills,HV Patel,0.0,0.8052475989491351,0.0,0.0,0.0,0.19475240105086486,1,
TS Mills,A Nehra,0.0,0.0,0.0,0.0,0.0,1.0,0.904709150378721,
TS Mills,NB Singh,0.8575793091850396,0.14242069081496048,0.0,0.0,0.0,0.0,0.7585529582831596,
TS Mills,CJ Jordan,0.0,0.0,0.0,0.0,0.0,1.0,1,
TS Mills,S Kaushik,0.026625322965825714,0.593319575900571,0.0,0.0,0.0,0.38005510113360336,1.0,
TS Mills,KA Pollard,0.36222015347485936,0.6377798465251406,0.0,0.0,0.0,0.0,1.0,
TS Mills,TA Boult,0.6967271719465973,0.22602804000506974,0.0,0.0,0.0,0.07724478804833294,0.9782223088667147,
TS Mills,Avesh Khan,0.7638248469632114,0.20838093960094536,0.0,0.0,0.0,0.02779421343584323,0.9166055310096618,
TS Mills,PP Chawla,0.37326889270160496,0.6267311072983951,0.0,0.0,0.0,0.0,0.7864619400345091,
TS Mills,TS Mills,0.09847039330630074,0.7646690012122153,0.0,0.0,0.0,0.13686060548148407,0.9670592706729807,
TS Mills,YK Pathan,0.45665714310834626,0.5433428568916537,0.0,0.0,0.0,0.0,0.8183586043351283,
TS Mills,KH Pandya,0.0,0.0,0.0,0.0,0.0,0.0,1,
TS Mills,BCJ Cutting,0.352430534040754,0.6152629472520525,0.0,0.0,0.0,0.03230651870719347,1,
TS Mills,MC Henriques,0.6317184823477136,0.36828151765228656,0.0,0.0,0.0,0.0,0.9527045294814286,
TS Mills,SP Narine,0.32730123711349396,0.6457274015884165,0.0,0.0,0.0,0.026971361298089594,1,
TS Mills,B Kumar,0.7217702343717396,0.015565705853176825,0.0,0.0,0.0,0.2626640597750835,0.667069491586494,
Ankit Sharma,JJ Bumrah,0.019656250376574348,0.5665460426468235,0.28490864094400253,0.0,0.09324005010351949,0.035649015929080166,0.895494161133577,
Ankit Sharma,A Zampa,0.1668624101356427,0.5355812186529131,0.2306141570385545,0.0,0.0,0.06694221417288967,0.9306453403247675,
Ankit Sharma,MM Sharma,0.2898384506953874,0.41406972117874746,0.013206916714566056,0.0,0.16186081145488146,0.12102409995641769,0.9836217927533014,
Ankit Sharma,TM Head,0.18705311406061367,0.5181526072484905,0.15467953425396488,0.0,0.04400528714324854,0.09610945729368232,1,
Ankit Sharma,P Negi,0.16345616484594228,0.5382483117406103,0.22709584007820566,0.0,0.07119968333524186,0.0,0.8323055150086198,
Ankit Sharma,AJ Tye,0.4783535819406076,0.5023361845546307,0.0,0.0,0.005757907388466886,0.013552326116294915,0.7696297504200756,
Ankit Sharma,R Bhatia,0.07517185776233738,0.42724922953035016,0.3587505443691062,0.0,0.13882836833820636,0.0,0.9884114080831912,
Ankit Sharma,Mustafizur Rahman,0.06919333342305255,0.219756485687926,0.23129450389831413,0.0,0.47803594270517125,0.0017197342855360858,1.0,
Ankit Sharma,Basil Thampi,0.01476345634616154,0.5109620020240407,0.4477990815364845,0.0,0.019193293266417832,0.007282166826895426,0.9980043209537621,
Ankit Sharma,AF Milne,0.8593191232024566,0.08114020040850789,0.0,0.0,0.0,0.05954067638903551,0.7974315498681241,
Ankit Sharma,AB Dinda,0.0,0.6957080980347358,0.0,0.0,0.2914848029240564,0.012807099041207796,1,
Ankit Sharma,Mohammed Shami,0.0,0.578509769119675,0.42149023088032495,0.0,0.0,0.0,0.9794848432440084,
Ankit Sharma,Bipul Sharma,0.0866167008747549,0.4641331748810017,0.2843594646485966,0.0,0.1648906595956467,0.0,0.96766807014649,
Ankit Sharma,DT Christian,0.18414233923646667,0.3358237025001257,0.0,0.0,0.17239605738596842,0.3076379008774393,1,
Ankit Sharma,JD Unadkat,0.3756328238816629,0.3804657778700256,0.0,0.0,0.03669266849357478,0.20720872975473673,0.8043636408604037,
Ankit Sharma,KC Cariappa,0.140272583941458,0.5352247945558261,0.04449454814199988,0.0,0.27337092010103436,0.006637153259681843,0.9853710495029199,
Ankit Sharma,MP Stoinis,0.0,0.5643172014158089,0.2830088070481344,0.0,0.15267399153605665,0.0,1,
Ankit Sharma,Mohammad Nabi,0.0,0.5600279124245608,0.3810351348196809,0.0,0.058936952755758276,0.0,0.8733829581119562,
Ankit Sharma,I Sharma,0.0,0.4389928034311398,0.0,0.0,0.5610071965688602,0.0,1.0,
Ankit Sharma,CJ Anderson,0.0,0.6596395181670365,0.0,0.0,0.3403604818329636,0.0,0.8867221762569031,
Ankit Sharma,Swapnil Singh,0.016934933076674662,0.5155580147734287,0.46750705214989663,0.0,0.0,0.0,0.9967751059479725,
Ankit Sharma,S Nadeem,0.28807450903568005,0.2665756049680522,0.2708295863602749,0.0,0.1745202996359928,0.0,0.9685930509666243,
Ankit Sharma,JP Faulkner,0.16586992604704193,0.51236522833117,0.16963074169563755,0.0,0.0,0.15213410392615026,0.9222443951148012,
Ankit Sharma,S Kaul,0.12343360124387934,0.25521381650900327,0.42566963013688297,0.0,0.0,0.1956829521102344,1,
Ankit Sharma,SR Watson,0.3762903495708392,0.30965137834691614,0.1577790404531186,0.0,0.0,0.156279231629126,0.9717756244699662,
Ankit Sharma,CR Woakes,0.2429943591668038,0.7570056408331962,0.0,0.0,0.0,0.0,0.9868697448469572,
Ankit Sharma,Kuldeep Yadav,0.0,0.4462573705411694,0.2010162644764784,0.0,0.1249301440058889,0.22779622097646338,0.9957903600769037,
Ankit Sharma,DR Smith,0.0,0.4643918866964858,0.0,0.0,0.5356081133035142,0.0,1,
Ankit Sharma,J Yadav,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
Ankit Sharma,BB Sran,0.03697633803155357,0.08458468995061279,0.180651905042799,0.0,0.23498074636966035,0.4628063206053743,1.0,
Ankit Sharma,Sandeep Sharma,0.0,0.7199683099168376,0.27231860213048503,0.0,0.0,0.007713087952677405,0.975553649252403,
Ankit Sharma,RA Tripathi,0.0,0.7693483180194348,0.0,0.0,0.23065168198056518,0.0,1.0,
Ankit Sharma,IK Pathan,0.31543851660007216,0.26164266446283674,0.2642851075045667,0.0,0.1338294871266499,0.024804224305874402,1,
Ankit Sharma,HH Pandya,0.0,0.795193076620442,0.204806923379558,0.0,0.0,0.0,0.9320553109389024,
Ankit Sharma,Yuvraj Singh,0.3821872043568769,0.6178127956431231,0.0,0.0,0.0,0.0,0.8243166207343571,
Ankit Sharma,VR Aaron,0.13979174488625454,0.7413356522115608,0.0,0.0,0.1055885469000857,0.013284056002098914,0.8867344809441077,
Ankit Sharma,LH Ferguson,0.0,0.6065254795384659,0.32480051812945776,0.0,0.06867400233207625,0.0,0.996532108368362,
Ankit Sharma,MN Samuels,0.32871667528617965,0.41605253846845,0.23590943071856893,0.0,0.0193213555268015,0.0,1.0,
Ankit Sharma,SN Thakur,0.15027484167964866,0.37842259923541016,0.3518553360973512,0.0,0.0,0.11944722298758997,0.9417006582241416,
Ankit Sharma,K Rabada,0.2838197881441874,0.3813319596060487,0.16730357417841396,0.0,0.16754467807134987,0.0,1,
Ankit Sharma,SB Jakati,0.0,0.5943717198928042,0.3179763879943955,0.0,0.08765189211280038,0.0,1.0,
Ankit Sharma,Ankit Soni,0.08370054471771417,0.7213282923213693,0.023114006480414596,0.0,0.0,0.1718571564805019,0.9841477025888147,
Ankit Sharma,STR Binny,0.06338770249359117,0.4545744884336021,0.48203780907280686,0.0,0.0,0.0,1,
Ankit Sharma,CR Brathwaite,0.37914233545442727,0.5828612921701182,0.03799637237545456,0.0,0.0,0.0,1,
Ankit Sharma,PJ Cummins,0.34487804559585594,0.312700021865502,0.10744029224894337,0.0,0.22307739705857366,0.011904243231125041,0.9662729230100308,
Ankit Sharma,SS Agarwal,0.09475733673579587,0.9052426632642041,0.0,0.0,0.0,0.0,0.9981118258827568,
Ankit Sharma,TG Southee,0.0,0.7133358572392493,0.01542064852877482,0.0,0.0693040589267497,0.20193943530522626,1,
Ankit Sharma,MJ McClenaghan,0.07003492036726262,0.17581776103023888,0.21835155369319867,0.0,0.5231804966443574,0.012615268264942326,1,
Ankit Sharma,Ankit Sharma,0.0,0.0,0.0,0.0,1.0,0.0,1.0,
Ankit Sharma,RD Chahar,0.2594490820228315,0.5765537123386664,0.0,0.0,0.16399720563850229,0.0,1,
Ankit Sharma,RA Jadeja,0.16779253151818269,0.4907285878221227,0.044659403484767025,0.0,0.2968194771749277,0.0,1,
Ankit Sharma,DJ Hooda,0.0,1.0,0.0,0.0,0.0,0.0,1,
Ankit Sharma,MM Patel,0.0,0.6881811889168007,0.16932538026520697,0.0,0.022314049568377188,0.12017938124961522,0.9962892164993602,
Ankit Sharma,MG Johnson,0.004026294724556352,0.40111289188076754,0.24486209261145392,0.0,0.3017430096132413,0.048255711169980904,0.9922882424464838,
Ankit Sharma,UT Yadav,0.10151420107884498,0.0,0.0,0.0,0.8984857989211549,0.0,0.990588511897091,
Ankit Sharma,S Aravind,0.0,0.6051926892123727,0.0,0.0,0.21443411133382564,0.1803731994538016,0.9803811412830713,
Ankit Sharma,C de Grandhomme,0.0,0.6293286119324042,0.31682864686056406,0.0,0.0,0.05384274120703182,0.975081036417113,
Ankit Sharma,NM Coulter-Nile,0.540186010194331,0.3460383180216142,0.02875790351355489,0.0,0.0,0.08501776827050002,0.9346104014212562,
Ankit Sharma,CH Morris,0.060322916852891685,0.6136350078681543,0.326042075278954,0.0,0.0,0.0,0.9299884822125455,
Ankit Sharma,PJ Sangwan,0.47684106357673256,0.45349852532582396,0.06966041109744349,0.0,0.0,0.0,1,
Ankit Sharma,Anureet Singh,0.22484954287853456,0.7034328848294178,0.0,0.0,0.07171757229204763,0.0,1.0,
Ankit Sharma,A Mishra,0.0,0.7077941925061696,0.0,0.0,0.29220580749383035,0.0,1,
Ankit Sharma,A Choudhary,0.26455656210600603,0.28626528437290977,0.24842924281645987,0.0,0.16738110652127314,0.033367804183351196,1,
Ankit Sharma,DS Kulkarni,0.08812631610648758,0.5042622663985279,0.1585593972272032,0.0,0.19087531964199575,0.058176700625785664,0.9969165539111017,
Ankit Sharma,KV Sharma,0.0,0.5817031111475418,0.2493060670506838,0.0,0.0,0.1689908218017744,0.9195766320987958,
Ankit Sharma,R Vinay Kumar,0.06857134490843671,0.46901656626758215,0.0,0.0,0.44489494666233476,0.01751714216164628,0.8310965491916591,
Ankit Sharma,MS Gony,0.25896961247552663,0.2158344692856834,0.0,0.0,0.52519591823879,0.0,1.0,
Ankit Sharma,BA Stokes,0.17499025797511195,0.5461373055075098,0.06683747094257685,0.0,0.09087761980467308,0.1211573457701283,0.8839890471992587,
Ankit Sharma,Tejas Baroka,0.0,0.8339416789816462,0.12465117798930131,0.0,0.04140714302905263,0.0,1.0,
Ankit Sharma,SK Raina,0.19950905302518843,0.409429136094142,0.22530513664685492,0.0,0.09908098021482571,0.06667569401898894,1,
Ankit Sharma,DL Chahar,0.0,0.8903639478342121,0.0,0.0,0.10963605216578784,0.0,0.9021666277010698,
Ankit Sharma,MJ Henry,0.05134473061774313,0.2843562227845284,0.1126253564514569,0.0,0.49097741244782467,0.06069627769844697,0.8730240269962375,
Ankit Sharma,AD Mathews,0.15309544172362077,0.7042632622632776,0.09535090001092772,0.0,0.0,0.047290396002173975,1.0,
Ankit Sharma,SL Malinga,0.23341000736700857,0.43524649968352236,0.08760406850119287,0.0,0.08824275234490465,0.1554966721033715,0.9955385109788537,
Ankit Sharma,Mohammed Siraj,0.0,0.5951975013173103,0.0,0.0,0.28208652577394394,0.12271597290874568,0.9732720760618266,
Ankit Sharma,GJ Maxwell,0.1629333945916979,0.4927786917406308,0.3442879136676712,0.0,0.0,0.0,0.8349597121236234,
Ankit Sharma,T Natarajan,0.15795159290750094,0.6534526542609111,0.0,0.0,0.18859575283158797,0.0,0.9751504987497022,
Ankit Sharma,Shakib Al Hasan,0.0,0.47016418853589925,0.0,0.0,0.5298358114641007,0.0,1.0,
Ankit Sharma,Iqbal Abdulla,0.265472963182525,0.48784720459333286,0.10673558476697947,0.0,0.1399442474571626,0.0,0.9574509891288925,
Ankit Sharma,AS Rajpoot,0.0,0.2486140367976071,0.13418752213072382,0.0,0.617198441071669,0.0,0.9504728629477888,
Ankit Sharma,Washington Sundar,0.34658987148810033,0.40474280635959914,0.022295748405137938,0.0,0.22637157374716263,0.0,1,
Ankit Sharma,Harbhajan Singh,0.0,0.6285415425524598,0.27040671419183215,0.0,0.10105174325570805,0.0,1,
Ankit Sharma,Imran Tahir,0.09968490581427375,0.6001320333859824,0.10616540922710214,0.0,0.16539469949794033,0.028622952074701308,1,
Ankit Sharma,S Badree,0.22035421937435187,0.4569119233977401,0.3227338572279079,0.0,0.0,0.0,1,
Ankit Sharma,R Tewatia,0.22342204711918542,0.5248668731469129,0.0,0.0,0.0,0.2517110797339018,1,
Ankit Sharma,P Kumar,0.27756895693433453,0.27166060439512957,0.2524502087296838,0.0,0.0,0.19832022994085213,0.9898773286919864,
Ankit Sharma,B Stanlake,0.0,0.9053492366906193,0.0,0.0,0.09465076330938062,0.0,0.906670426733899,
Ankit Sharma,HV Patel,0.0,0.21617649356583432,0.0,0.0,0.7652349248219482,0.018588581612217353,0.9049421580650284,
Ankit Sharma,A Nehra,0.03820818010259626,0.29369623180180343,0.5410313805422027,0.0,0.1270642075533976,0.0,0.9206293177419935,
Ankit Sharma,NB Singh,0.15346292179785073,0.6128702820755789,0.0,0.0,0.23366679612657043,0.0,0.9199955099463136,
Ankit Sharma,CJ Jordan,0.1653666990385529,0.40745173922888833,0.0,0.0,0.0,0.4271815617325588,0.9854857958110721,
Ankit Sharma,S Kaushik,0.2195391602166583,0.5840182133728835,0.008521076067006993,0.0,0.1879215503434511,0.0,1.0,
Ankit Sharma,KA Pollard,0.47110416538714867,0.4814123360799494,0.0,0.0,0.04748349853290202,0.0,1.0,
Ankit Sharma,TA Boult,0.0,0.61122856883718,0.38877143116281987,0.0,0.0,0.0,0.820111204346724,
Ankit Sharma,Avesh Khan,0.0,0.7816575037616121,0.0,0.0,0.21834249623838792,0.0,1,
Ankit Sharma,PP Chawla,0.0,0.4875617682064369,0.2814588036670931,0.0,0.11447044503512041,0.11650898309134948,0.9020512765562635,
Ankit Sharma,TS Mills,0.0,0.4519107933918847,0.26667133307455454,0.0,0.09860476743205579,0.1828131061015049,1,
Ankit Sharma,YK Pathan,0.0,0.0,1.0,0.0,0.0,0.0,1,
Ankit Sharma,KH Pandya,0.3942805858373089,0.43711297574442426,0.09042730138244279,0.0,0.05904125586220813,0.019137881173615846,1,
Ankit Sharma,BCJ Cutting,0.0,0.5272917520575193,0.12850069381231335,0.0,0.0,0.34420755413016724,0.9953341610419509,
Ankit Sharma,MC Henriques,0.06173457858386947,0.7303639405081561,0.18633490366796127,0.0,0.021566577240013162,0.0,1,
Ankit Sharma,SP Narine,0.18965145682775414,0.5268032217344724,0.23163833645284226,0.0,0.0519069849849312,0.0,1,
Ankit Sharma,B Kumar,0.5805965938646994,0.3443445522243574,0.015352604273027497,0.0,0.046105111145178714,0.013601138492737013,0.8070290565526455,
Washington Sundar,JJ Bumrah,0.5145465094346576,0.03743305812876171,0.4480204324365806,0.0,0.0,0.0,1.0,
Washington Sundar,A Zampa,0.6034325691084071,0.3965674308915929,0.0,0.0,0.0,0.0,1.0,
Washington Sundar,MM Sharma,0.5381221390292797,0.46187786097072026,0.0,0.0,0.0,0.0,1.0,
Washington Sundar,AR Patel,0.5691316386704014,0.3435363571571467,0.08733200417245196,0.0,0.0,0.0,1.0,
Washington Sundar,TM Head,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
Washington Sundar,P Negi,0.6632181484042041,0.1803592966277771,0.15642255496801885,0.0,0.0,0.0,1.0,
Washington Sundar,AJ Tye,0.8200084032835507,0.1799915967164492,0.0,0.0,0.0,0.0,1.0,
Washington Sundar,R Bhatia,0.37569250154261563,0.6243074984573844,0.0,0.0,0.0,0.0,1.0,
Washington Sundar,Mustafizur Rahman,0.4630243985685769,0.5178051451803284,0.019170456251094717,0.0,0.0,0.0,1.0,
Washington Sundar,Basil Thampi,0.5664330593716339,0.18555532929420776,0.2480116113341583,0.0,0.0,0.0,1.0,
Washington Sundar,AF Milne,0.609490886580976,0.2847708647195286,0.10573824869949547,0.0,0.0,0.0,1.0,
Washington Sundar,AB Dinda,1.0,0.0,0.0,0.0,0.0,0.0,1.0,
Washington Sundar,Mohammed Shami,0.0,0.38370511155480713,0.6162948884451928,0.0,0.0,0.0,1.0,
Washington Sundar,Bipul Sharma,0.2379931515566146,0.6040914972315711,0.15791535121181438,0.0,0.0,0.0,1.0,
Washington Sundar,DT Christian,0.8460240586522255,0.1539759413477745,0.0,0.0,0.0,0.0,1.0,
Washington Sundar,JD Unadkat,0.4312514221902968,0.5687485778097033,0.0,0.0,0.0,0.0,1.0,
Washington Sundar,KC Cariappa,0.0,1.0,0.0,0.0,0.0,0.0,1.0,
Washington Sundar,MP Stoinis,0.0,0.6852087374224397,0.31479126257756024,0.0,0.0,0.0,1.0,
