batid,bowlid,batsman,bowler,0,1,2,3,4,6,out,batclustno,bowlclustno,balls
16,184,SPD Smith,Bipul Sharma,0.2380952380952381,0.5238095238095238,0.09523809523809523,0.0,0.047619047619047616,0.09523809523809523,0.0,5,5,21,
13,225,RA Tripathi,Mohammed Siraj,0.5,0.125,0.125,0.0,0.125,0.125,0.0,5,4,8,
13,230,RA Tripathi,S Kaul,0.2,0.2,0.0,0.0,0.2,0.4,0.0,5,4,5,
16,230,SPD Smith,S Kaul,0.25,0.625,0.125,0.0,0.0,0.0,0.125,5,4,8,
16,229,SPD Smith,Rashid Khan,0.3157894736842105,0.631578947368421,0.05263157894736842,0.0,0.0,0.0,0.05263157894736842,5,5,19,
13,229,RA Tripathi,Rashid Khan,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,5,5,7,
204,229,MS Dhoni,Rashid Khan,0.6363636363636364,0.2727272727272727,0.09090909090909093,0.0,0.0,0.0,0.09090909090909093,1,5,11,
13,223,RA Tripathi,MC Henriques,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,2,
204,223,MS Dhoni,MC Henriques,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,4,4,
204,225,MS Dhoni,Mohammed Siraj,0.16666666666666666,0.5,0.08333333333333333,0.0,0.16666666666666666,0.08333333333333333,0.0,1,4,12,
214,229,BA Stokes,Rashid Khan,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.14285714285714285,0,5,7,
214,230,BA Stokes,S Kaul,0.125,0.375,0.25,0.0,0.25,0.0,0.0,0,4,8,
204,230,MS Dhoni,S Kaul,0.2727272727272727,0.3636363636363637,0.09090909090909093,0.0,0.18181818181818185,0.09090909090909093,0.09090909090909093,1,4,11,
214,225,BA Stokes,Mohammed Siraj,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,4,2,
214,147,BA Stokes,B Kumar,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,
204,147,MS Dhoni,B Kumar,0.25,0.25,0.2,0.0,0.15,0.15,0.0,1,0,20,
228,147,MK Tiwary,B Kumar,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,2,0,6,
228,225,MK Tiwary,Mohammed Siraj,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2,4,2,
228,230,MK Tiwary,S Kaul,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,2,4,3,
225,88,M Vohra,SS Agarwal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5,2,
222,88,HM Amla,SS Agarwal,0.25,0.5,0.0,0.0,0.25,0.0,0.125,0,5,8,
225,61,M Vohra,NB Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,5,2,
230,61,SE Marsh,NB Singh,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,3,5,6,
230,135,SE Marsh,SK Raina,0.75,0.25,0.0,0.0,0.0,0.0,0.0,3,0,4,
222,135,HM Amla,SK Raina,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0,0,2,
222,61,HM Amla,NB Singh,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0,5,4,
222,162,HM Amla,Basil Thampi,0.1111111111111111,0.5,0.0,0.0,0.2777777777777778,0.1111111111111111,0.05555555555555555,0,3,18,
230,162,SE Marsh,Basil Thampi,0.2727272727272727,0.4545454545454545,0.0,0.0,0.2727272727272727,0.0,0.0,3,3,11,
222,212,HM Amla,AJ Tye,0.4444444444444444,0.1111111111111111,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,0,4,9,
230,153,SE Marsh,RA Jadeja,0.3076923076923077,0.4615384615384616,0.07692307692307693,0.0,0.15384615384615385,0.0,0.0,3,1,13,
222,153,HM Amla,RA Jadeja,0.1875,0.5625,0.0625,0.0,0.125,0.0625,0.0,0,1,16,
230,88,SE Marsh,SS Agarwal,0.2,0.2,0.2,0.0,0.2,0.2,0.0,3,5,5,
230,212,SE Marsh,AJ Tye,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4,1,
4,212,GJ Maxwell,AJ Tye,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,2,
4,88,GJ Maxwell,SS Agarwal,0.4444444444444444,0.3333333333333333,0.0,0.0,0.0,0.2222222222222222,0.0,5,5,9,
4,162,GJ Maxwell,Basil Thampi,0.0,0.8333333333333334,0.0,0.0,0.0,0.16666666666666666,0.0,5,3,6,
4,153,GJ Maxwell,RA Jadeja,0.25,0.5,0.0,0.0,0.25,0.0,0.25,5,1,4,
213,153,AR Patel,RA Jadeja,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,1,3,
182,153,MP Stoinis,RA Jadeja,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,
213,212,AR Patel,AJ Tye,0.14285714285714285,0.7142857142857143,0.0,0.0,0.14285714285714285,0.0,0.0,5,4,7,
182,212,MP Stoinis,AJ Tye,0.2,0.6,0.2,0.0,0.0,0.0,0.2,2,4,5,
182,162,MP Stoinis,Basil Thampi,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,3,3,
213,162,AR Patel,Basil Thampi,0.2,0.2,0.4,0.0,0.2,0.0,0.0,5,3,5,
213,188,AR Patel,DR Smith,0.25,0.0,0.0,0.0,0.25,0.5,0.25,5,5,4,
68,188,MM Sharma,DR Smith,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,1,
19,188,WP Saha,DR Smith,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,1,
19,162,WP Saha,Basil Thampi,0.25,0.25,0.25,0.0,0.0,0.25,0.25,5,3,4,
68,162,MM Sharma,Basil Thampi,0.0,0.5,0.5,0.0,0.0,0.0,0.0,4,3,2,
1,154,BB McCullum,Sandeep Sharma,0.6666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,5,5,6,
0,152,AJ Finch,MM Sharma,0.5,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,5,5,6,
209,152,SK Raina,MM Sharma,0.18181818181818185,0.6363636363636364,0.0,0.0,0.09090909090909093,0.09090909090909093,0.0,1,5,11,
209,154,SK Raina,Sandeep Sharma,0.2,0.4,0.0,0.0,0.4,0.0,0.2,1,5,5,
0,154,AJ Finch,Sandeep Sharma,0.5,0.25,0.25,0.0,0.0,0.0,0.25,5,5,4,
209,137,SK Raina,T Natarajan,0.25,0.5,0.08333333333333333,0.0,0.16666666666666666,0.0,0.0,1,0,12,
0,137,AJ Finch,T Natarajan,0.0,0.5,0.0,0.0,0.0,0.5,0.0,5,0,2,
209,194,SK Raina,KC Cariappa,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,1,2,6,
0,194,AJ Finch,KC Cariappa,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,2,2,
201,152,KD Karthik,MM Sharma,0.3125,0.5625,0.0625,0.0,0.0625,0.0,0.0,1,5,16,
201,194,KD Karthik,KC Cariappa,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,1,2,9,
201,137,KD Karthik,T Natarajan,0.09090909090909093,0.5454545454545454,0.18181818181818185,0.09090909090909093,0.09090909090909093,0.0,0.0,1,0,11,
201,146,KD Karthik,AR Patel,0.07692307692307693,0.6923076923076923,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,1,5,13,
209,146,SK Raina,AR Patel,0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,1,5,6,
201,172,KD Karthik,MP Stoinis,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,1,3,6,
229,172,RA Jadeja,MP Stoinis,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,1,
229,146,RA Jadeja,AR Patel,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0,5,3,
229,194,RA Jadeja,KC Cariappa,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0,2,3,
218,146,DR Smith,AR Patel,0.3636363636363637,0.3636363636363637,0.0,0.0,0.09090909090909093,0.18181818181818185,0.09090909090909093,5,5,11,
101,194,AD Nath,KC Cariappa,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2,1,
27,194,AJ Tye,KC Cariappa,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4,2,3,
27,146,AJ Tye,AR Patel,0.0,0.25,0.25,0.0,0.25,0.25,0.0,4,5,4,
27,152,AJ Tye,MM Sharma,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4,5,3,
201,154,KD Karthik,Sandeep Sharma,0.16666666666666666,0.5,0.0,0.0,0.3333333333333333,0.0,0.0,1,5,6,
27,154,AJ Tye,Sandeep Sharma,0.5,0.0,0.0,0.0,0.5,0.0,0.5,4,5,2,
33,154,Basil Thampi,Sandeep Sharma,0.0,0.6,0.2,0.0,0.2,0.0,0.0,4,5,5,
33,137,Basil Thampi,T Natarajan,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,0,6,
33,152,Basil Thampi,MM Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,1,
15,133,SP Narine,S Badree,0.25,0.125,0.0625,0.0,0.3125,0.25,0.0,5,0,16,
199,141,G Gambhir,TS Mills,0.7,0.1,0.1,0.0,0.0,0.1,0.1,1,0,10,
15,175,SP Narine,S Aravind,0.3125,0.1875,0.0625,0.0,0.375,0.0625,0.0,5,3,16,
199,175,G Gambhir,S Aravind,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1,3,2,
15,141,SP Narine,TS Mills,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,0,2,
207,141,RV Uthappa,TS Mills,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1,0,2,
207,175,RV Uthappa,S Aravind,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,3,2,
207,210,RV Uthappa,STR Binny,0.5,0.25,0.0,0.0,0.25,0.0,0.0,1,2,4,
15,210,SP Narine,STR Binny,0.5,0.0,0.0,0.0,0.5,0.0,0.5,5,2,2,
9,133,MK Pandey,S Badree,0.4,0.4,0.1,0.0,0.1,0.0,0.0,5,0,10,
207,133,RV Uthappa,S Badree,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,
20,133,YK Pathan,S Badree,0.25,0.5,0.25,0.0,0.0,0.0,0.0,5,0,4,
9,158,MK Pandey,YS Chahal,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.16666666666666666,5,1,6,
20,158,YK Pathan,YS Chahal,0.7272727272727273,0.18181818181818185,0.09090909090909093,0.0,0.0,0.0,0.09090909090909093,5,1,11,
14,158,SA Yadav,YS Chahal,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,5,1,7,
14,133,SA Yadav,S Badree,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5,0,3,
167,158,C de Grandhomme,YS Chahal,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,2,1,7,
36,158,CR Woakes,YS Chahal,0.6,0.4,0.0,0.0,0.0,0.0,0.0,4,1,5,
36,202,CR Woakes,P Negi,0.6363636363636364,0.18181818181818185,0.0,0.0,0.18181818181818185,0.0,0.0,4,2,11,
14,202,SA Yadav,P Negi,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,5,2,3,
36,175,CR Woakes,S Aravind,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,3,2,
14,175,SA Yadav,S Aravind,0.25,0.25,0.25,0.0,0.25,0.0,0.0,5,3,4,
36,141,CR Woakes,TS Mills,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,4,0,3,
14,141,SA Yadav,TS Mills,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,0,2,
74,141,NM Coulter-Nile,TS Mills,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0,1,
74,202,NM Coulter-Nile,P Negi,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,4,2,3,
125,202,Kuldeep Yadav,P Negi,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,2,2,
125,141,Kuldeep Yadav,TS Mills,0.0,0.5,0.5,0.0,0.0,0.0,0.0,5,0,2,
160,141,UT Yadav,TS Mills,0.75,0.0,0.25,0.0,0.0,0.0,0.0,5,0,4,
125,175,Kuldeep Yadav,S Aravind,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5,3,3,
3,201,CH Gayle,NM Coulter-Nile,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,5,2,6,
211,201,V Kohli,NM Coulter-Nile,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,1,
226,201,Mandeep Singh,NM Coulter-Nile,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,1,
226,157,Mandeep Singh,UT Yadav,0.625,0.25,0.0,0.0,0.125,0.0,0.125,4,5,8,
195,157,AB de Villiers,UT Yadav,0.8,0.0,0.0,0.0,0.2,0.0,0.0,1,5,5,
195,201,AB de Villiers,NM Coulter-Nile,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1,2,2,
223,201,KM Jadhav,NM Coulter-Nile,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,0,2,6,
3,157,CH Gayle,UT Yadav,0.7,0.2,0.0,0.0,0.1,0.0,0.1,5,5,10,
223,157,KM Jadhav,UT Yadav,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,5,2,
192,201,STR Binny,NM Coulter-Nile,0.8,0.0,0.0,0.0,0.2,0.0,0.0,2,2,5,
192,157,STR Binny,UT Yadav,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,5,1,
3,216,CH Gayle,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5,4,3,
192,216,STR Binny,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2,4,3,
143,216,S Badree,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,3,4,3,
185,185,P Negi,C de Grandhomme,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,2,2,3,
158,185,TS Mills,C de Grandhomme,0.75,0.25,0.0,0.0,0.0,0.0,0.25,3,2,4,
158,216,TS Mills,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,4,1,
89,216,S Aravind,CR Woakes,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,4,4,3,
89,185,S Aravind,C de Grandhomme,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,2,1,
163,185,YS Chahal,C de Grandhomme,1.0,0.0,0.0,0.0,0.0,0.0,0.5,3,2,2,
196,171,AM Rahane,MG Johnson,0.375,0.375,0.0625,0.0,0.125,0.0625,0.0625,1,3,16,
13,171,RA Tripathi,MG Johnson,0.4444444444444444,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,5,3,9,
13,151,RA Tripathi,MJ McClenaghan,0.5,0.2,0.0,0.0,0.3,0.0,0.1,5,1,10,
13,169,RA Tripathi,KV Sharma,0.1111111111111111,0.4444444444444444,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,5,5,9,
196,169,AM Rahane,KV Sharma,0.375,0.375,0.125,0.0,0.125,0.0,0.08333333333333333,1,5,24,
13,150,RA Tripathi,JJ Bumrah,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,1,2,
13,149,RA Tripathi,Harbhajan Singh,0.25,0.625,0.0,0.125,0.0,0.0,0.0,5,5,8,
196,149,AM Rahane,Harbhajan Singh,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,1,5,7,
16,169,SPD Smith,KV Sharma,0.4545454545454545,0.3636363636363637,0.09090909090909093,0.0,0.09090909090909093,0.0,0.0,5,5,22,
16,149,SPD Smith,Harbhajan Singh,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,5,5,6,
204,149,MS Dhoni,Harbhajan Singh,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,5,3,
204,171,MS Dhoni,MG Johnson,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,3,4,
214,171,BA Stokes,MG Johnson,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0,3,3,
214,151,BA Stokes,MJ McClenaghan,0.6,0.2,0.0,0.0,0.2,0.0,0.0,0,1,5,
228,171,MK Tiwary,MG Johnson,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.0,0.14285714285714285,2,3,7,
228,150,MK Tiwary,JJ Bumrah,0.3478260869565217,0.4782608695652174,0.043478260869565216,0.0,0.13043478260869565,0.0,0.043478260869565216,2,1,23,
42,150,DT Christian,JJ Bumrah,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,4,1,3,
228,151,MK Tiwary,MJ McClenaghan,0.125,0.625,0.0,0.0,0.125,0.125,0.0,2,1,8,
42,151,DT Christian,MJ McClenaghan,0.8,0.0,0.0,0.0,0.2,0.0,0.0,4,1,5,
98,150,Washington Sundar,JJ Bumrah,0.5,0.0,0.5,0.0,0.0,0.0,0.0,4,1,2,
11,179,PA Patel,Washington Sundar,0.32142857142857145,0.4642857142857143,0.07142857142857142,0.0,0.10714285714285714,0.03571428571428571,0.03571428571428571,5,3,28,
200,179,JC Buttler,Washington Sundar,0.75,0.25,0.0,0.0,0.0,0.0,0.0,1,3,4,
11,232,PA Patel,SN Thakur,0.4090909090909091,0.2727272727272727,0.13636363636363635,0.0,0.18181818181818185,0.0,0.09090909090909093,5,4,22,
200,232,JC Buttler,SN Thakur,0.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,1,4,3,
11,220,PA Patel,JD Unadkat,0.4,0.5,0.0,0.0,0.0,0.1,0.1,5,4,10,
200,220,JC Buttler,JD Unadkat,0.25,0.5,0.0,0.0,0.25,0.0,0.0,1,4,4,
10,232,N Rana,SN Thakur,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1,
10,179,N Rana,Washington Sundar,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,3,3,
11,166,PA Patel,DT Christian,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,5,3,7,
10,166,N Rana,DT Christian,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3,1,
205,166,RG Sharma,DT Christian,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,4,3,3,
205,179,RG Sharma,Washington Sundar,0.5,0.5,0.0,0.0,0.0,0.0,0.125,4,3,8,
59,220,KV Sharma,JD Unadkat,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,4,4,7,
205,220,RG Sharma,JD Unadkat,0.5,0.3,0.0,0.0,0.1,0.1,0.1,4,4,10,
59,219,KV Sharma,Imran Tahir,0.6,0.2,0.0,0.0,0.0,0.2,0.0,4,4,5,
59,213,KV Sharma,BA Stokes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1,
205,213,RG Sharma,BA Stokes,0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,0.0,4,4,9,
6,232,KA Pollard,SN Thakur,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,4,3,
205,232,RG Sharma,SN Thakur,0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.0,4,4,7,
221,220,HH Pandya,JD Unadkat,0.6,0.0,0.0,0.0,0.4,0.0,0.2,5,4,5,
174,220,Harbhajan Singh,JD Unadkat,0.0,0.5,0.0,0.0,0.0,0.5,0.5,4,4,2,
196,157,AM Rahane,UT Yadav,0.7,0.2,0.0,0.0,0.1,0.0,0.1,1,5,10,
13,157,RA Tripathi,UT Yadav,0.4,0.26666666666666666,0.0,0.0,0.26666666666666666,0.06666666666666668,0.0,5,5,15,
196,216,AM Rahane,CR Woakes,0.2857142857142857,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,1,4,7,
13,216,RA Tripathi,CR Woakes,0.4666666666666667,0.4,0.0,0.0,0.13333333333333333,0.0,0.06666666666666668,5,4,15,
196,155,AM Rahane,SP Narine,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.14285714285714285,1,1,7,
13,155,RA Tripathi,SP Narine,0.3684210526315789,0.3684210526315789,0.0,0.0,0.2631578947368421,0.0,0.0,5,1,19,
196,185,AM Rahane,C de Grandhomme,0.16666666666666666,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,1,2,6,
13,185,RA Tripathi,C de Grandhomme,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,2,
196,227,AM Rahane,PP Chawla,0.2,0.4,0.2,0.0,0.2,0.0,0.0,1,4,10,
13,227,RA Tripathi,PP Chawla,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,5,4,3,
16,227,SPD Smith,PP Chawla,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,0.0,5,4,7,
16,185,SPD Smith,C de Grandhomme,0.25,0.25,0.25,0.0,0.25,0.0,0.0,5,2,4,
196,222,AM Rahane,Kuldeep Yadav,0.5,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,1,5,6,
16,222,SPD Smith,Kuldeep Yadav,0.25,0.5,0.16666666666666666,0.0,0.08333333333333333,0.0,0.0,5,5,12,
16,155,SPD Smith,SP Narine,0.14285714285714285,0.5714285714285714,0.0,0.0,0.2857142857142857,0.0,0.0,5,1,7,
204,155,MS Dhoni,SP Narine,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,1,4,
204,227,MS Dhoni,PP Chawla,0.0,0.25,0.25,0.0,0.25,0.25,0.0,1,4,4,
204,222,MS Dhoni,Kuldeep Yadav,0.5555555555555556,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.2222222222222222,1,5,9,
228,222,MK Tiwary,Kuldeep Yadav,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2,5,2,
42,222,DT Christian,Kuldeep Yadav,0.5,0.25,0.25,0.0,0.0,0.0,0.0,4,5,4,
16,216,SPD Smith,CR Woakes,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,5,4,7,
42,216,DT Christian,CR Woakes,0.2,0.4,0.0,0.0,0.0,0.4,0.0,4,4,5,
16,157,SPD Smith,UT Yadav,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.0,5,5,9,
42,157,DT Christian,UT Yadav,0.75,0.25,0.0,0.0,0.0,0.0,0.125,4,5,8,
15,220,SP Narine,JD Unadkat,0.7272727272727273,0.18181818181818185,0.0,0.0,0.09090909090909093,0.0,0.09090909090909093,5,4,11,
199,220,G Gambhir,JD Unadkat,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,1,4,9,
15,232,SP Narine,SN Thakur,0.4,0.2,0.0,0.0,0.4,0.0,0.0,5,4,5,
199,232,G Gambhir,SN Thakur,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1,4,4,
199,179,G Gambhir,Washington Sundar,0.5,0.1111111111111111,0.16666666666666666,0.0,0.16666666666666666,0.05555555555555555,0.1111111111111111,1,3,18,
15,179,SP Narine,Washington Sundar,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,3,2,
207,179,RV Uthappa,Washington Sundar,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.3333333333333333,0.0,1,3,6,
207,232,RV Uthappa,SN Thakur,0.5454545454545454,0.2727272727272727,0.09090909090909093,0.0,0.09090909090909093,0.0,0.0,1,4,11,
207,166,RV Uthappa,DT Christian,0.0,0.6666666666666666,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,1,3,9,
199,166,G Gambhir,DT Christian,0.5384615384615384,0.38461538461538464,0.0,0.0,0.07692307692307693,0.0,0.07692307692307693,1,3,13,
207,219,RV Uthappa,Imran Tahir,0.2857142857142857,0.42857142857142855,0.0,0.0,0.07142857142857142,0.21428571428571427,0.0,1,4,14,
199,219,G Gambhir,Imran Tahir,0.0,0.6,0.2,0.0,0.1,0.1,0.0,1,4,10,
207,220,RV Uthappa,JD Unadkat,0.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.16666666666666666,1,4,6,
199,70,G Gambhir,RA Tripathi,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,5,3,
207,70,RV Uthappa,RA Tripathi,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,1,5,3,
39,166,DM Bravo,DT Christian,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,3,4,
39,232,DM Bravo,SN Thakur,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4,4,1,
3,61,CH Gayle,NB Singh,0.625,0.25,0.0,0.0,0.125,0.0,0.0,5,5,8,
211,61,V Kohli,NB Singh,0.8,0.2,0.0,0.0,0.0,0.0,0.0,1,5,5,
195,162,AB de Villiers,Basil Thampi,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1,
195,212,AB de Villiers,AJ Tye,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,2,
223,162,KM Jadhav,Basil Thampi,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0,3,6,
195,153,AB de Villiers,RA Jadeja,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,1,4,
223,102,KM Jadhav,Ankit Soni,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0,0,4,
195,102,AB de Villiers,Ankit Soni,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1,0,5,
226,153,Mandeep Singh,RA Jadeja,0.4,0.6,0.0,0.0,0.0,0.0,0.0,4,1,5,
226,102,Mandeep Singh,Ankit Soni,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,4,0,3,
185,102,P Negi,Ankit Soni,0.5,0.16666666666666666,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,2,0,6,
185,153,P Negi,RA Jadeja,0.2,0.2,0.2,0.0,0.4,0.0,0.0,2,1,5,
226,212,Mandeep Singh,AJ Tye,0.25,0.75,0.0,0.0,0.0,0.0,0.25,4,4,4,
185,212,P Negi,AJ Tye,0.5,0.5,0.0,0.0,0.0,0.0,0.0,2,4,4,
185,168,P Negi,JP Faulkner,0.25,0.5,0.0,0.0,0.25,0.0,0.0,2,3,4,
226,168,Mandeep Singh,JP Faulkner,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,3,2,
143,102,S Badree,Ankit Soni,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,0,1,
143,153,S Badree,RA Jadeja,0.5,0.0,0.5,0.0,0.0,0.0,0.5,3,1,2,
89,153,S Aravind,RA Jadeja,0.5,0.5,0.0,0.0,0.0,0.0,0.0,4,1,2,
89,212,S Aravind,AJ Tye,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,0.0,4,4,7,
21,212,A Choudhary,AJ Tye,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,4,4,3,
