batsman,bowler,0,1,2,3,4,6,out,batclustno,bowlclustno,balls
CJ Anderson,Basil Thampi,0.3,0.4,0.1,0.0,0.1,0.1,0.1,2,3,10
CJ Anderson,PJ Sangwan,0.75,0.25,0.0,0.0,0.0,0.0,0.0,2,2,4
SS Iyer,PJ Sangwan,0.3333333333333333,0.2222222222222222,0.0,0.0,0.3333333333333333,0.1111111111111111,0.0,5,2,9
CJ Anderson,JP Faulkner,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2,3,3
SS Iyer,JP Faulkner,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.2,0.06666666666666667,0.06666666666666667,5,3,15
HM Amla,A Choudhary,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0,0,3
MJ Guptill,A Choudhary,0.4,0.4,0.2,0.0,0.0,0.0,0.0,2,0,5
SE Marsh,A Choudhary,0.75,0.25,0.0,0.0,0.0,0.0,0.0,3,0,4
MJ Guptill,S Aravind,0.6,0.2,0.0,0.0,0.2,0.0,0.2,2,3,5
SE Marsh,S Aravind,0.2,0.4,0.2,0.0,0.2,0.0,0.0,3,3,5
M Vohra,S Aravind,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,2
SE Marsh,SR Watson,0.25,0.25,0.0,0.0,0.5,0.0,0.0,3,1,4
M Vohra,S Badree,0.6,0.2,0.1,0.0,0.1,0.0,0.0,0,0,10
SE Marsh,P Negi,0.5,0.5,0.0,0.0,0.0,0.0,0.25,3,2,4
M Vohra,P Negi,0.25,0.375,0.25,0.0,0.0,0.125,0.0,0,2,8
WP Saha,S Badree,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,0,6
M Vohra,YS Chahal,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0,1,3
WP Saha,YS Chahal,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,1,10
WP Saha,SR Watson,0.2,0.6,0.2,0.0,0.0,0.0,0.2,5,1,5
WP Saha,P Negi,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,2,1
AR Patel,S Badree,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,2
WP Saha,A Choudhary,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,5,0,3
AR Patel,A Choudhary,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,5,0,3
MM Sharma,SR Watson,0.0,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,4,1,3
AR Patel,SR Watson,0.25,0.125,0.25,0.0,0.25,0.125,0.0,5,1,8
MM Sharma,A Choudhary,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1
VR Aaron,A Choudhary,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,5
CH Gayle,Sandeep Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,5,2
V Kohli,Sandeep Sharma,0.5,0.0,0.25,0.0,0.25,0.0,0.25,1,5,4
V Kohli,T Natarajan,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2
KM Jadhav,MM Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0,5,2
SR Watson,MM Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,5,2
P Negi,AR Patel,0.5,0.5,0.0,0.0,0.0,0.0,0.5,2,5,2
P Negi,GJ Maxwell,0.125,0.875,0.0,0.0,0.0,0.0,0.0,2,2,8
Mandeep Singh,GJ Maxwell,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2,1
S Aravind,GJ Maxwell,0.6,0.4,0.0,0.0,0.0,0.0,0.2,4,2,5
P Negi,VR Aaron,0.6363636363636364,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.0,2,3,11
S Aravind,VR Aaron,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,3,1
S Badree,GJ Maxwell,0.2,0.6,0.2,0.0,0.0,0.0,0.0,3,2,5
S Badree,VR Aaron,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,3,2
P Negi,MM Sharma,0.25,0.75,0.0,0.0,0.0,0.0,0.0,2,5,4
S Badree,MM Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,5,2
S Badree,AR Patel,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5,1
YS Chahal,AR Patel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,5,2
A Choudhary,AR Patel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,2
A Choudhary,MM Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.25,4,5,4
YS Chahal,MM Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,5,2
AM Rahane,A Nehra,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,3,2
RA Tripathi,A Nehra,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,5,3,3
SPD Smith,A Nehra,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5,3,3
SPD Smith,B Kumar,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,3
AM Rahane,S Kaul,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1,4,2
AM Rahane,Rashid Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,2
AM Rahane,MC Henriques,0.25,0.5,0.0,0.0,0.0,0.25,0.0,1,4,4
SPD Smith,MC Henriques,0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,5,4,7
BA Stokes,Bipul Sharma,0.18181818181818182,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2727272727272727,0.0,0,5,11
BA Stokes,MC Henriques,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,4,6
DT Christian,S Kaul,0.5,0.0,0.0,0.0,0.5,0.0,0.5,4,4,2
MK Tiwary,Rashid Khan,0.0,0.5,0.5,0.0,0.0,0.0,0.0,2,5,2
Washington Sundar,S Kaul,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,4,3
SN Thakur,S Kaul,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1
Yuvraj Singh,BA Stokes,0.6,0.1,0.1,0.0,0.1,0.1,0.0,4,4,10
Yuvraj Singh,Imran Tahir,0.46153846153846156,0.38461538461538464,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,4,4,13
Yuvraj Singh,SN Thakur,0.5555555555555556,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,4,4,9
Yuvraj Singh,DT Christian,0.36363636363636365,0.45454545454545453,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,4,3,11
MC Henriques,BA Stokes,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0,4,2
NV Ojha,DT Christian,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,2,3,3
NV Ojha,Imran Tahir,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2,4,3
Yuvraj Singh,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1
NV Ojha,JD Unadkat,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,2,4,3
Bipul Sharma,JD Unadkat,0.5,0.25,0.25,0.0,0.0,0.0,0.25,4,4,4
Rashid Khan,BA Stokes,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4,4,3
Bipul Sharma,BA Stokes,0.25,0.25,0.5,0.0,0.0,0.0,0.0,4,4,4
Rashid Khan,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1
B Kumar,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1
S Kaul,JD Unadkat,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2
LMP Simmons,Z Khan,0.3,0.6,0.0,0.0,0.0,0.1,0.0,2,5,10
LMP Simmons,K Rabada,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,2,0,9
PA Patel,PJ Cummins,0.25,0.25,0.0,0.0,0.5,0.0,0.0,5,3,4
LMP Simmons,PJ Cummins,0.42857142857142855,0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.0,2,3,7
LMP Simmons,A Mishra,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,2,1,7
PA Patel,A Mishra,0.4,0.4,0.2,0.0,0.0,0.0,0.2,5,1,5
LMP Simmons,Mohammed Shami,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,2,4,9
PA Patel,Mohammed Shami,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,4,2
KA Pollard,Mohammed Shami,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1
KA Pollard,CJ Anderson,0.0,0.8,0.0,0.0,0.2,0.0,0.0,5,2,5
LMP Simmons,CJ Anderson,0.5,0.0,0.0,0.0,0.0,0.5,0.5,2,2,2
RG Sharma,CJ Anderson,0.0,0.5,0.0,0.0,0.5,0.0,0.0,4,2,2
RG Sharma,Z Khan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,2
RG Sharma,K Rabada,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1
HH Pandya,CJ Anderson,0.25,0.5,0.0,0.0,0.0,0.25,0.0,5,2,4
SS Iyer,SL Malinga,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,5,3,3
KK Nair,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,3,2
RR Pant,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,1
KK Nair,JJ Bumrah,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,5,1,3
CJ Anderson,JJ Bumrah,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1
CJ Anderson,Harbhajan Singh,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2,5,2
KK Nair,Harbhajan Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,5,2
MN Samuels,Harbhajan Singh,0.75,0.25,0.0,0.0,0.0,0.0,0.0,4,5,4
CJ Anderson,SL Malinga,0.8,0.0,0.0,0.0,0.2,0.0,0.2,2,3,5
PJ Cummins,SL Malinga,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1
PJ Cummins,Harbhajan Singh,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,4,5,6
PJ Cummins,KV Sharma,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,4,5,3
MN Samuels,KV Sharma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5,1
K Rabada,KV Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4,5,3
A Mishra,Harbhajan Singh,0.25,0.75,0.0,0.0,0.0,0.0,0.0,4,5,4
A Mishra,KV Sharma,0.6,0.3,0.1,0.0,0.0,0.0,0.0,4,5,10
Mohammed Shami,KV Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,5,1
Mohammed Shami,Harbhajan Singh,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,4,5,3
Z Khan,Harbhajan Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,5,1
Z Khan,KV Sharma,0.8,0.2,0.0,0.0,0.0,0.0,0.2,4,5,5
A Mishra,HH Pandya,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,1
Z Khan,HH Pandya,0.8,0.2,0.0,0.0,0.0,0.0,0.0,4,4,5
V Kohli,UT Yadav,0.625,0.25,0.125,0.0,0.0,0.0,0.125,1,5,8
V Kohli,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,4,1
Mandeep Singh,CR Woakes,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,4,4,7
AB de Villiers,CR Woakes,0.5,0.0,0.25,0.0,0.25,0.0,0.0,1,4,4
Mandeep Singh,SP Narine,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.0,0.1111111111111111,4,1,9
AB de Villiers,SP Narine,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,1,1,3
TM Head,SP Narine,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,2,1,9
TM Head,UT Yadav,0.2857142857142857,0.14285714285714285,0.0,0.0,0.2857142857142857,0.2857142857142857,0.0,2,5,7
Mandeep Singh,AS Rajpoot,0.2222222222222222,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,4,3,9
TM Head,AS Rajpoot,0.38461538461538464,0.46153846153846156,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,2,3,13
Mandeep Singh,PP Chawla,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,4,5
TM Head,PP Chawla,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,0.0,0.0,0.0,2,4,7
Mandeep Singh,C de Grandhomme,0.25,0.5,0.125,0.0,0.125,0.0,0.0,4,2,8
TM Head,C de Grandhomme,0.0,0.75,0.25,0.0,0.0,0.0,0.0,2,2,4
KM Jadhav,SP Narine,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,1,3
TM Head,CR Woakes,0.25,0.5,0.125,0.0,0.0,0.125,0.0,2,4,8
KM Jadhav,CR Woakes,0.5,0.25,0.0,0.0,0.25,0.0,0.25,0,4,4
KM Jadhav,AS Rajpoot,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3,2
P Negi,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,4,1
P Negi,UT Yadav,0.5,0.0,0.0,0.0,0.5,0.0,0.5,2,5,2
CA Lynn,A Choudhary,0.5,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.0,5,0,6
CA Lynn,S Badree,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,0,2
CA Lynn,YS Chahal,0.3333333333333333,0.0,0.16666666666666666,0.0,0.25,0.25,0.0,5,1,12
SP Narine,A Choudhary,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
C de Grandhomme,A Choudhary,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,2,0,7
CA Lynn,P Negi,0.5,0.5,0.0,0.0,0.0,0.0,0.5,5,2,2
C de Grandhomme,P Negi,0.375,0.375,0.125,0.0,0.125,0.0,0.125,2,2,8
G Gambhir,P Negi,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,0.0,1,2,6
G Gambhir,A Choudhary,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,0,3
C de Grandhomme,TM Head,0.2,0.6,0.0,0.0,0.0,0.2,0.0,2,0,5
G Gambhir,S Badree,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,1,0,3
C de Grandhomme,S Badree,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,2,0,3
G Gambhir,YS Chahal,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1,1,2
G Gambhir,TM Head,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,2
MK Pandey,P Negi,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,5,2,3
MJ Guptill,PJ Sangwan,0.8,0.0,0.2,0.0,0.0,0.0,0.2,2,2,5
HM Amla,PJ Sangwan,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0,2,6
SE Marsh,DS Kulkarni,0.36363636363636365,0.6363636363636364,0.0,0.0,0.0,0.0,0.09090909090909091,3,4,11
HM Amla,DS Kulkarni,0.4666666666666667,0.3333333333333333,0.13333333333333333,0.0,0.0,0.06666666666666667,0.0,0,4,15
SE Marsh,PJ Sangwan,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,2,2
HM Amla,JP Faulkner,0.07692307692307693,0.5384615384615384,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,0.0,0,3,13
SE Marsh,JP Faulkner,0.0,0.5,0.25,0.0,0.25,0.0,0.0,3,3,8
SE Marsh,Ankit Soni,0.125,0.625,0.125,0.0,0.125,0.0,0.0,3,0,8
HM Amla,Ankit Soni,0.2,0.4,0.3,0.0,0.0,0.1,0.0,0,0,10
GJ Maxwell,JP Faulkner,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,3,3
GJ Maxwell,PJ Sangwan,0.2,0.2,0.2,0.0,0.0,0.4,0.0,5,2,5
DR Smith,Sandeep Sharma,0.4166666666666667,0.3333333333333333,0.0,0.0,0.25,0.0,0.0,5,5,12
Ishan Kishan,Sandeep Sharma,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,5,5,7
DR Smith,MM Sharma,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,0.0,5,5,7
Ishan Kishan,MM Sharma,0.2,0.6,0.2,0.0,0.0,0.0,0.0,5,5,5
DR Smith,VR Aaron,0.25,0.25,0.25,0.0,0.25,0.0,0.0,5,3,8
Ishan Kishan,AR Patel,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,5,5
Ishan Kishan,GJ Maxwell,0.2,0.2,0.2,0.0,0.4,0.0,0.0,5,2,5
DR Smith,GJ Maxwell,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,5,2,3
Ishan Kishan,T Natarajan,1.0,0.0,0.0,0.0,0.0,0.0,0.5,5,0,2
DR Smith,T Natarajan,0.0,0.5,0.0,0.0,0.0,0.5,0.0,5,0,2
SK Raina,VR Aaron,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,1,3,7
SK Raina,GJ Maxwell,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,2,2
KD Karthik,GJ Maxwell,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,2,2
KD Karthik,VR Aaron,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1,3,6
RA Jadeja,Sandeep Sharma,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,5,2
RA Jadeja,VR Aaron,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0,3,3
RA Jadeja,T Natarajan,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0,0,3
LMP Simmons,B Kumar,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,0,3
PA Patel,Mohammad Nabi,0.16666666666666666,0.5,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,5,0,6
LMP Simmons,Mohammad Nabi,1.0,0.0,0.0,0.0,0.0,0.0,0.5,2,0,2
N Rana,Mohammad Nabi,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,5,0,7
PA Patel,Mohammed Siraj,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,5,4,3
N Rana,Mohammed Siraj,0.5,0.0,0.0,0.0,0.5,0.0,0.0,5,4,4
N Rana,S Kaul,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,4,1
PA Patel,S Kaul,0.2,0.4,0.4,0.0,0.0,0.0,0.2,5,4,5
RG Sharma,S Kaul,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.1111111111111111,4,4,9
RG Sharma,Mohammad Nabi,0.75,0.25,0.0,0.0,0.0,0.0,0.0,4,0,4
HH Pandya,Mohammad Nabi,0.6,0.4,0.0,0.0,0.0,0.0,0.0,5,0,5
HH Pandya,Rashid Khan,0.6666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.1111111111111111,5,5,9
RG Sharma,Mohammed Siraj,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,4,4,7
HH Pandya,Mohammed Siraj,0.75,0.0,0.0,0.25,0.0,0.0,0.0,5,4,4
HH Pandya,S Kaul,0.25,0.75,0.0,0.0,0.0,0.0,0.0,5,4,4
RG Sharma,B Kumar,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,0.0,4,0,9
RG Sharma,MC Henriques,0.0,0.4,0.0,0.0,0.6,0.0,0.0,4,4,5
HH Pandya,MC Henriques,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1
KA Pollard,Mohammed Siraj,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,5,4,3
KV Sharma,S Kaul,0.5,0.25,0.0,0.0,0.25,0.0,0.0,4,4,4
KA Pollard,S Kaul,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1
Harbhajan Singh,B Kumar,0.75,0.25,0.0,0.0,0.0,0.0,0.0,4,0,4
KV Sharma,B Kumar,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,0,1
MJ McClenaghan,B Kumar,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,0,1
MC Henriques,MJ McClenaghan,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,0,1,6
MC Henriques,SL Malinga,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0,3,8
MC Henriques,Harbhajan Singh,0.4,0.5,0.1,0.0,0.0,0.0,0.0,0,5,10
MC Henriques,JJ Bumrah,0.4,0.2,0.2,0.0,0.2,0.0,0.2,0,1,5
S Dhawan,KV Sharma,0.4,0.3,0.0,0.0,0.1,0.2,0.0,4,5,10
MC Henriques,KV Sharma,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,2
MC Henriques,HH Pandya,0.25,0.25,0.0,0.0,0.5,0.0,0.0,0,4,4
Yuvraj Singh,JJ Bumrah,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,4
Yuvraj Singh,SL Malinga,0.5,0.5,0.0,0.0,0.0,0.0,0.5,4,3,2
V Shankar,MJ McClenaghan,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,3
MJ Guptill,UT Yadav,0.375,0.25,0.25,0.0,0.125,0.0,0.0,2,5,8
M Vohra,C de Grandhomme,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0,2,3
MJ Guptill,C de Grandhomme,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,2,2,3
MJ Guptill,SP Narine,0.8,0.2,0.0,0.0,0.0,0.0,0.2,2,1,5
SE Marsh,UT Yadav,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3,5,1
SE Marsh,SP Narine,0.5,0.5,0.0,0.0,0.0,0.0,0.0,3,1,2
SE Marsh,CR Woakes,0.6,0.4,0.0,0.0,0.0,0.0,0.2,3,4,5
WP Saha,CR Woakes,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,5,4,9
SE Marsh,C de Grandhomme,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,3,2,3
GJ Maxwell,AS Rajpoot,0.5,0.25,0.0,0.0,0.25,0.0,0.0,5,3,4
WP Saha,AS Rajpoot,0.0,0.5,0.0,0.0,0.5,0.0,0.0,5,3,2
GJ Maxwell,Kuldeep Yadav,0.2,0.4,0.0,0.0,0.0,0.4,0.2,5,5,5
WP Saha,Kuldeep Yadav,0.3,0.3,0.3,0.0,0.0,0.1,0.1,5,5,10
AR Patel,Kuldeep Yadav,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,5,5,3
AR Patel,SP Narine,0.25,0.5,0.25,0.0,0.0,0.0,0.0,5,1,4
Swapnil Singh,Kuldeep Yadav,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4,5,1
AR Patel,CR Woakes,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,4,1
Swapnil Singh,CR Woakes,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4,1
R Tewatia,CR Woakes,0.25,0.25,0.0,0.0,0.5,0.0,0.0,4,4,4
R Tewatia,AS Rajpoot,0.25,0.5,0.0,0.0,0.25,0.0,0.0,4,3,4
AR Patel,AS Rajpoot,0.5,0.5,0.0,0.0,0.0,0.0,0.0,5,3,2
CA Lynn,Sandeep Sharma,0.3,0.5,0.0,0.0,0.2,0.0,0.0,5,5,10
CA Lynn,MJ Henry,0.2,0.3,0.1,0.0,0.3,0.1,0.1,5,0,10
SP Narine,MJ Henry,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,1
SP Narine,MM Sharma,0.5,0.0,0.0,0.0,0.5,0.0,0.25,5,5,4
CA Lynn,AR Patel,0.18181818181818182,0.45454545454545453,0.09090909090909091,0.0,0.18181818181818182,0.09090909090909091,0.0,5,5,11
G Gambhir,MJ Henry,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,0,2
CA Lynn,R Tewatia,0.4166666666666667,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,5,2,12
G Gambhir,R Tewatia,0.6,0.4,0.0,0.0,0.0,0.0,0.2,1,2,5
G Gambhir,Swapnil Singh,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,5,3
CA Lynn,Swapnil Singh,0.2222222222222222,0.3333333333333333,0.3333333333333333,0.0,0.0,0.1111111111111111,0.0,5,5,9
RV Uthappa,R Tewatia,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,2,1
MK Pandey,R Tewatia,0.2857142857142857,0.5714285714285714,0.0,0.0,0.14285714285714285,0.0,0.0,5,2,7
MK Pandey,Swapnil Singh,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,1
CA Lynn,MM Sharma,0.0,0.5,0.0,0.0,0.5,0.0,0.0,5,5,2
MK Pandey,MJ Henry,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,0,1
YK Pathan,MJ Henry,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0,2
C de Grandhomme,MJ Henry,0.0,0.5,0.0,0.0,0.5,0.0,0.0,2,0,2
YK Pathan,MM Sharma,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5,1
C de Grandhomme,MM Sharma,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,5,2
CR Woakes,MM Sharma,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,4,5,3
C de Grandhomme,Sandeep Sharma,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,2,5,3
CR Woakes,Sandeep Sharma,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,4,5,3
DR Smith,Z Khan,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,0.0,5,5,6
Ishan Kishan,Z Khan,0.4,0.4,0.0,0.0,0.2,0.0,0.0,5,5,10
DR Smith,Mohammed Shami,0.5,0.5,0.0,0.0,0.0,0.0,0.5,5,4,2
Ishan Kishan,Mohammed Shami,0.75,0.0,0.0,0.0,0.16666666666666666,0.08333333333333333,0.0,5,4,12
SK Raina,Z Khan,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1,5,2
Ishan Kishan,A Mishra,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,5,1,3
AJ Finch,A Mishra,0.16666666666666666,0.5,0.0,0.0,0.0,0.3333333333333333,0.0,5,1,6
